instrument,direction,option_type,strike,expiry_type,expiry_code,signal_time,base_price,parts_filled,total_levels,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status,level_1_target,level_1_pct,level_1_capital_pct,part_1_time,part_1_price
NIFTY,buy,PE,23650.0,WEEK,1,2025-03-25 13:17:00+05:30,92.3,1,1,82.14230769230768,2025-03-25 13:36:00+05:30,81.6034201977814,STOP_LOSS,-0.5388874945262785,-0.6560413380944535,-40.41656208947089,75,CLOSED,82.14230769230768,0,100.0,2025-03-25 13:22:00+05:30,82.14230769230768
NIFTY,buy,CE,23700.0,WEEK,1,2025-03-25 13:36:00+05:30,136.65,1,1,131.90384615384616,2025-03-25 13:43:00+05:30,137.43736563187633,TARGET,5.533519478030172,4.195116093564207,415.0139608522629,75,CLOSED,131.90384615384616,0,100.0,2025-03-25 13:42:00+05:30,131.90384615384616
NIFTY,buy,CE,23700.0,WEEK,1,2025-03-25 13:44:00+05:30,139.25,1,1,135.61153846153846,2025-03-25 13:48:00+05:30,144.85275024726093,TARGET,9.24121178572247,6.814473082866339,693.0908839291852,75,CLOSED,135.61153846153846,0,100.0,2025-03-25 13:45:00+05:30,135.61153846153846
NIFTY,buy,CE,23750.0,WEEK,1,2025-03-25 13:49:00+05:30,121.75,1,1,114.85,2025-03-25 13:53:00+05:30,119.10713248904882,TARGET,4.2571324890488285,3.706689150238423,319.2849366786621,75,CLOSED,114.85000000000001,0,100.0,2025-03-25 13:52:00+05:30,114.85000000000001
NIFTY,buy,CE,23750.0,WEEK,1,2025-03-25 13:54:00+05:30,123.05,1,1,120.00769230769228,2025-03-25 14:02:00+05:30,110.59286751095117,STOP_LOSS,-9.414824796741115,-7.84518443417951,-706.1118597555836,75,CLOSED,120.0076923076923,0,100.0,2025-03-25 13:58:00+05:30,120.0076923076923
NIFTY,buy,CE,23700.0,WEEK,1,2025-03-25 14:04:00+05:30,147.75,1,1,147.5730769230769,2025-03-25 14:29:00+05:30,144.35676945509513,STOP_LOSS,-3.2163074679817782,-2.179467647515605,-241.22306009863337,75,CLOSED,147.5730769230769,0,100.0,2025-03-25 14:04:00+05:30,147.5730769230769
NIFTY,buy,PE,23700.0,WEEK,1,2025-03-25 14:29:00+05:30,87.9,1,1,83.41538461538462,2025-03-25 14:44:00+05:30,91.47669796343145,TARGET,8.061313348046824,9.66406063487723,604.5985011035118,75,CLOSED,83.41538461538462,0,100.0,2025-03-25 14:30:00+05:30,83.41538461538462
NIFTY,buy,PE,23600.0,WEEK,1,2025-03-26 09:45:00+05:30,71.2,1,1,62.54615384615385,2025-03-26 10:13:00+05:30,62.110511757860706,STOP_LOSS,-0.4356420882931431,-0.6965129932125028,-32.67315662198573,75,CLOSED,62.54615384615385,0,100.0,2025-03-26 09:48:00+05:30,62.54615384615385
NIFTY,buy,CE,23700.0,WEEK,1,2025-03-26 10:34:00+05:30,109.3,1,1,95.4846153846154,2025-03-26 11:03:00+05:30,92.43862168256044,STOP_LOSS,-3.0459937020549575,-3.1900361014029195,-228.44952765412182,75,CLOSED,95.48461538461538,0,100.0,2025-03-26 10:39:00+05:30,95.48461538461538
NIFTY,buy,PE,23700.0,WEEK,1,2025-03-26 10:58:00+05:30,89.65,1,1,102.06923076923076,2025-03-26 11:12:00+05:30,112.65559962123555,TARGET,10.586368852004796,10.371753340572942,793.9776639003596,75,CLOSED,102.06923076923077,0,100.0,2025-03-26 11:09:00+05:30,102.06923076923077
NIFTY,buy,PE,23650.0,WEEK,1,2025-03-26 11:20:00+05:30,79.6,1,1,78.60384615384615,2025-03-26 11:32:00+05:30,78.11889186325725,STOP_LOSS,-0.4849542905889024,-0.6169600017278202,-36.37157179416768,75,CLOSED,78.60384615384615,0,100.0,2025-03-26 11:20:00+05:30,78.60384615384615
NIFTY,buy,PE,23650.0,WEEK,1,2025-03-26 11:39:00+05:30,78.4,1,1,82.54615384615384,2025-03-26 11:52:00+05:30,91.8860260606146,TARGET,9.339872214460755,11.314727312271906,700.4904160845566,75,CLOSED,82.54615384615384,0,100.0,2025-03-26 11:51:00+05:30,82.54615384615384
NIFTY,buy,PE,23650.0,WEEK,1,2025-03-26 11:53:00+05:30,84.5,1,1,83.28846153846152,2025-03-26 11:58:00+05:30,86.99523666029444,TARGET,3.7067751218329192,4.450526583590668,278.0081341374689,75,CLOSED,83.28846153846153,0,100.0,2025-03-26 11:54:00+05:30,83.28846153846153
NIFTY,buy,PE,23600.0,WEEK,1,2025-03-26 11:59:00+05:30,83.3,1,1,76.41538461538461,2025-03-26 12:14:00+05:30,67.60023499241093,STOP_LOSS,-8.815149622973678,-11.535830994429014,-661.1362217230259,75,CLOSED,76.41538461538461,0,100.0,2025-03-26 12:06:00+05:30,76.41538461538461
NIFTY,buy,PE,23600.0,WEEK,1,2025-03-26 12:17:00+05:30,75.7,1,1,73.91153846153847,2025-03-26 12:32:00+05:30,67.60023499241093,STOP_LOSS,-6.311303469127537,-8.538996211547897,-473.3477601845653,75,CLOSED,73.91153846153847,0,100.0,2025-03-26 12:17:00+05:30,73.91153846153847
NIFTY,buy,CE,23650.0,WEEK,1,2025-03-26 12:48:00+05:30,97.25,1,1,87.66923076923078,2025-03-26 12:49:00+05:30,95.45826322365625,TARGET,7.789032454425467,8.884568036108718,584.17743408191,75,CLOSED,87.66923076923078,0,100.0,2025-03-26 12:48:00+05:30,87.66923076923078
NIFTY,buy,CE,23650.0,WEEK,1,2025-03-26 12:50:00+05:30,91.95,1,1,89.71923076923076,2025-03-26 13:03:00+05:30,79.88019831480531,STOP_LOSS,-9.83903245442545,-10.966469919623686,-737.9274340819087,75,CLOSED,89.71923076923076,0,100.0,2025-03-26 12:54:00+05:30,89.71923076923076
