instrument,direction,option_type,strike,expiry_type,expiry_code,signal_time,base_price,parts_filled,total_levels,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price
NIFTY,sell,STRADDLE,25700.0,MONTH,2,2026-02-18 10:57:00+05:30,752.9,1,1,752.9,2026-02-18 11:19:00+05:30,745.25,TARGET,7.649999999999977,1.0160711913932763,573.7499999999983,75,CLOSED,25700.0,25700.0,460.95,291.95,454.0,291.25
NIFTY,sell,STRADDLE,25750.0,MONTH,2,2026-02-18 13:04:00+05:30,743.45,1,1,743.45,2026-02-18 13:11:00+05:30,731.65,TARGET,11.800000000000068,1.587194834891394,885.0000000000051,75,CLOSED,25750.0,25750.0,450.0,293.45,442.0,289.65
NIFTY,sell,STRADDLE,25750.0,MONTH,2,2026-02-18 13:49:00+05:30,743.3,1,1,743.3,2026-02-18 13:55:00+05:30,734.4,TARGET,8.899999999999977,1.1973631104533806,667.4999999999983,75,CLOSED,25750.0,25750.0,451.95,291.35,437.0,297.4
NIFTY,sell,STRADDLE,25750.0,MONTH,2,2026-02-18 14:12:00+05:30,746.95,1,1,746.95,2026-02-18 14:23:00+05:30,765.85,STOP_LOSS,-18.899999999999977,-2.530289845371173,-1417.4999999999982,75,CLOSED,25750.0,25750.0,463.0,283.95,497.05,268.8
NIFTY,sell,STRADDLE,25750.0,MONTH,2,2026-02-19 10:31:00+05:30,747.85,1,1,747.85,2026-02-19 11:29:00+05:30,739.45,TARGET,8.399999999999977,1.123219897038173,629.9999999999983,75,CLOSED,25750.0,25750.0,455.5,292.35,420.45,319.0
NIFTY,sell,STRADDLE,25700.0,MONTH,2,2026-02-19 11:44:00+05:30,755.35,1,1,755.35,2026-02-19 14:15:00+05:30,747.15,TARGET,8.200000000000045,1.0855894618388886,615.0000000000034,75,CLOSED,25700.0,25700.0,448.55,306.8,394.9,352.25
NIFTY,sell,STRADDLE,25550.0,MONTH,2,2026-02-19 14:30:00+05:30,790.3,1,1,790.3,2026-02-19 14:32:00+05:30,781.2,TARGET,9.099999999999909,1.1514614703277122,682.4999999999932,75,CLOSED,25550.0,25550.0,480.55,309.75,480.0,301.2
NIFTY,sell,STRADDLE,25500.0,MONTH,2,2026-02-20 09:49:00+05:30,787.0,1,1,787.0,2026-02-20 12:17:00+05:30,826.5999999999999,STOP_LOSS,-39.59999999999991,-5.031766200762378,-2969.999999999993,75,CLOSED,25500.0,25500.0,482.0,305.0,564.8,261.8
NIFTY,sell,STRADDLE,25650.0,MONTH,2,2026-02-20 12:20:00+05:30,779.5999999999999,1,1,779.5999999999999,2026-02-20 13:08:00+05:30,768.7,TARGET,10.899999999999864,1.398152898922507,817.4999999999898,75,CLOSED,25650.0,25650.0,477.2,302.4,432.0,336.7
NIFTY,sell,STRADDLE,25600.0,MONTH,2,2026-02-20 13:38:00+05:30,791.35,1,1,791.35,2026-02-20 14:45:00+05:30,794.3,EOD,-2.949999999999932,-0.3727806912238493,-221.24999999999488,75,CLOSED,25600.0,25600.0,470.0,321.35,497.9,296.4
NIFTY,sell,STRADDLE,25700.0,MONTH,2,2026-02-23 09:40:00+05:30,785.95,1,1,785.95,2026-02-23 10:12:00+05:30,773.85,TARGET,12.100000000000023,1.5395381385584352,907.5000000000017,75,CLOSED,25700.0,25700.0,491.95,294.0,475.0,298.85
NIFTY,sell,STRADDLE,25650.0,MONTH,2,2026-02-23 11:06:00+05:30,803.55,1,1,803.55,2026-02-23 11:07:00+05:30,781.2,TARGET,22.34999999999991,2.781407504200101,1676.2499999999932,75,CLOSED,25650.0,25650.0,497.35,306.2,473.6,307.6
NIFTY,sell,STRADDLE,25650.0,MONTH,2,2026-02-23 11:46:00+05:30,790.05,1,1,790.05,2026-02-23 11:51:00+05:30,780.9,TARGET,9.149999999999977,1.1581545471805554,686.2499999999983,75,CLOSED,25650.0,25650.0,481.75,308.3,458.7,322.2
NIFTY,sell,STRADDLE,25650.0,MONTH,2,2026-02-23 12:48:00+05:30,785.95,1,1,785.95,2026-02-23 12:52:00+05:30,777.65,TARGET,8.300000000000068,1.05604682231695,622.5000000000051,75,CLOSED,25650.0,25650.0,483.0,302.95,465.15,312.5
NIFTY,sell,STRADDLE,25650.0,MONTH,2,2026-02-23 13:44:00+05:30,781.5999999999999,1,1,781.5999999999999,2026-02-23 13:48:00+05:30,772.95,TARGET,8.649999999999864,1.1067041965199416,648.7499999999898,75,CLOSED,25650.0,25650.0,478.65,302.95,470.0,302.95
NIFTY,sell,STRADDLE,25650.0,MONTH,2,2026-02-23 14:29:00+05:30,778.75,1,1,778.75,2026-02-23 14:44:00+05:30,768.65,TARGET,10.100000000000023,1.2969502407704683,757.5000000000017,75,CLOSED,25650.0,25650.0,479.65,299.1,471.65,297.0
NIFTY,sell,STRADDLE,25500.0,MONTH,2,2026-02-24 10:41:00+05:30,779.95,1,1,779.95,2026-02-24 11:52:00+05:30,771.0999999999999,TARGET,8.850000000000136,1.134688121033417,663.7500000000102,75,CLOSED,25500.0,25500.0,473.35,306.6,459.9,311.2
NIFTY,sell,STRADDLE,25400.0,MONTH,2,2026-02-24 13:08:00+05:30,796.05,1,1,796.05,2026-02-24 14:45:00+05:30,796.0,EOD,0.049999999999954525,0.006281012499209162,3.7499999999965894,75,CLOSED,25400.0,25400.0,492.5,303.55,470.0,326.0
NIFTY,sell,STRADDLE,25550.0,MONTH,2,2026-02-25 09:32:00+05:30,1013.65,1,1,1013.65,2026-02-25 09:44:00+05:30,1001.2,TARGET,12.449999999999932,1.2282345977408309,933.7499999999949,75,CLOSED,25550.0,25550.0,682.9,330.75,665.85,335.35
NIFTY,sell,STRADDLE,25650.0,MONTH,2,2026-02-25 10:38:00+05:30,993.55,1,1,993.55,2026-02-25 11:34:00+05:30,977.15,TARGET,16.399999999999977,1.6506466710281293,1229.9999999999982,75,CLOSED,25650.0,25650.0,640.9,352.65,616.15,361.0
NIFTY,sell,STRADDLE,25450.0,MONTH,2,2026-02-25 12:49:00+05:30,1131.0,1,1,1131.0,2026-02-25 12:58:00+05:30,1119.4499999999998,TARGET,11.550000000000182,1.0212201591512098,866.2500000000136,75,CLOSED,25450.0,25450.0,770.55,360.45,770.55,348.9
NIFTY,sell,STRADDLE,25450.0,MONTH,2,2026-02-25 13:45:00+05:30,1039.0,1,1,1039.0,2026-02-25 14:01:00+05:30,1028.6,TARGET,10.400000000000091,1.0009624639076122,780.0000000000068,75,CLOSED,25450.0,25450.0,668.2,370.8,668.2,360.4
NIFTY,sell,STRADDLE,25550.0,MONTH,1,2026-02-26 11:22:00+05:30,705.05,1,1,705.05,2026-02-26 11:35:00+05:30,695.2,TARGET,9.849999999999909,1.3970640380114756,738.7499999999932,75,CLOSED,25550.0,25550.0,417.05,288.0,408.95,286.25
NIFTY,sell,STRADDLE,25450.0,MONTH,1,2026-02-26 12:20:00+05:30,727.0,1,1,727.0,2026-02-26 12:23:00+05:30,719.0,TARGET,8.0,1.1004126547455295,600.0,75,CLOSED,25450.0,25450.0,430.0,297.0,415.2,303.8
NIFTY,sell,STRADDLE,25450.0,MONTH,1,2026-02-26 12:45:00+05:30,724.65,1,1,724.65,2026-02-26 13:07:00+05:30,715.3,TARGET,9.350000000000023,1.2902780652728936,701.2500000000017,75,CLOSED,25450.0,25450.0,430.5,294.15,421.55,293.75
NIFTY,sell,STRADDLE,25450.0,MONTH,1,2026-02-26 13:34:00+05:30,724.7,1,1,724.7,2026-02-26 14:01:00+05:30,717.3,TARGET,7.400000000000091,1.0211121843521582,555.0000000000068,75,CLOSED,25450.0,25450.0,417.45,307.25,418.75,298.55
NIFTY,sell,STRADDLE,25350.0,MONTH,1,2026-02-27 09:58:00+05:30,722.5,1,1,722.5,2026-02-27 10:09:00+05:30,715.0,TARGET,7.5,1.0380622837370241,562.5,75,CLOSED,25350.0,25350.0,419.7,302.8,411.75,303.25
NIFTY,sell,STRADDLE,25300.0,MONTH,1,2026-02-27 11:37:00+05:30,731.5,1,1,731.5,2026-02-27 12:35:00+05:30,723.0999999999999,TARGET,8.400000000000091,1.148325358851687,630.0000000000068,75,CLOSED,25300.0,25300.0,421.4,310.1,424.9,298.2
NIFTY,sell,STRADDLE,25300.0,MONTH,1,2026-02-27 13:18:00+05:30,727.5,1,1,727.5,2026-02-27 13:49:00+05:30,717.0999999999999,TARGET,10.400000000000091,1.4295532646048235,780.0000000000068,75,CLOSED,25300.0,25300.0,424.85,302.65,437.15,279.95
NIFTY,sell,STRADDLE,24850.0,MONTH,1,2026-03-02 11:06:00+05:30,821.05,1,1,821.05,2026-03-02 11:17:00+05:30,811.0,TARGET,10.049999999999955,1.2240423847512278,753.7499999999966,75,CLOSED,24850.0,24850.0,489.75,331.3,470.5,340.5
NIFTY,sell,STRADDLE,24800.0,MONTH,1,2026-03-02 11:54:00+05:30,823.65,1,1,823.65,2026-03-02 12:00:00+05:30,814.8,TARGET,8.850000000000023,1.0744855217628875,663.7500000000017,75,CLOSED,24800.0,24800.0,485.0,338.65,465.55,349.25
NIFTY,sell,STRADDLE,24750.0,MONTH,1,2026-03-02 12:36:00+05:30,844.4,1,1,844.4,2026-03-02 13:32:00+05:30,867.45,STOP_LOSS,-23.050000000000068,-2.729748934154437,-1728.750000000005,75,CLOSED,24750.0,24750.0,484.25,360.15,465.8,401.65
NIFTY,sell,STRADDLE,24350.0,MONTH,1,2026-03-04 09:48:00+05:30,1026.85,1,1,1026.85,2026-03-04 14:09:00+05:30,1056.0,STOP_LOSS,-29.15000000000009,-2.838778789501884,-2186.250000000007,75,CLOSED,24350.0,24350.0,583.3,443.55,653.9,402.1
NIFTY,sell,STRADDLE,24550.0,MONTH,1,2026-03-04 14:14:00+05:30,1007.75,1,1,1007.75,2026-03-04 14:45:00+05:30,1030.55,EOD,-22.799999999999955,-2.262465889357475,-1709.9999999999966,75,CLOSED,24550.0,24550.0,563.75,444.0,580.0,450.55
NIFTY,sell,STRADDLE,24600.0,MONTH,1,2026-03-05 09:48:00+05:30,905.55,1,1,905.55,2026-03-05 10:20:00+05:30,894.3,TARGET,11.25,1.242338910054663,843.75,75,CLOSED,24600.0,24600.0,509.0,396.55,491.15,403.15
NIFTY,sell,STRADDLE,24650.0,MONTH,1,2026-03-05 10:46:00+05:30,895.75,1,1,895.75,2026-03-05 10:49:00+05:30,885.95,TARGET,9.799999999999955,1.0940552609545022,734.9999999999966,75,CLOSED,24650.0,24650.0,499.65,396.1,484.5,401.45
NIFTY,sell,STRADDLE,24600.0,MONTH,1,2026-03-05 12:05:00+05:30,901.15,1,1,901.15,2026-03-05 12:36:00+05:30,891.7,TARGET,9.449999999999932,1.0486600454974124,708.7499999999949,75,CLOSED,24600.0,24600.0,489.15,412.0,511.7,380.0
NIFTY,sell,STRADDLE,24700.0,MONTH,2,2026-03-06 09:44:00+05:30,1212.65,1,1,1212.65,2026-03-06 09:56:00+05:30,1199.25,TARGET,13.400000000000091,1.10501793592546,1005.0000000000068,75,CLOSED,24700.0,24700.0,722.65,490.0,700.0,499.25
NIFTY,sell,STRADDLE,24650.0,MONTH,2,2026-03-06 10:30:00+05:30,1220.6,1,1,1220.6,2026-03-06 13:49:00+05:30,1257.85,STOP_LOSS,-37.25,-3.051777814189743,-2793.75,75,CLOSED,24650.0,24650.0,730.0,490.6,734.2,523.65
NIFTY,sell,STRADDLE,24550.0,MONTH,2,2026-03-06 13:53:00+05:30,1288.55,1,1,1288.55,2026-03-06 14:45:00+05:30,1269.5,TARGET,19.049999999999955,1.4784059601878046,1428.7499999999966,75,CLOSED,24550.0,24550.0,788.6,499.95,757.0,512.5
NIFTY,sell,STRADDLE,23800.0,MONTH,2,2026-03-09 09:54:00+05:30,1572.65,1,1,1572.65,2026-03-09 10:57:00+05:30,1555.8,TARGET,16.850000000000136,1.071439926239159,1263.7500000000102,75,CLOSED,23800.0,23800.0,903.35,669.3,950.0,605.8
NIFTY,sell,STRADDLE,23900.0,MONTH,2,2026-03-09 13:20:00+05:30,1570.8,1,1,1570.8,2026-03-09 13:26:00+05:30,1552.3,TARGET,18.5,1.1777438248026484,1387.5,75,CLOSED,23900.0,23900.0,913.0,657.8,899.3,653.0
NIFTY,sell,STRADDLE,23900.0,MONTH,2,2026-03-09 13:37:00+05:30,1579.0,1,1,1579.0,2026-03-09 13:53:00+05:30,1561.0,TARGET,18.0,1.1399620012666245,1350.0,75,CLOSED,23900.0,23900.0,922.9,656.1,912.05,648.95
NIFTY,sell,STRADDLE,23850.0,MONTH,2,2026-03-09 14:00:00+05:30,1602.65,1,1,1602.65,2026-03-09 14:15:00+05:30,1585.45,TARGET,17.200000000000045,1.073222475275328,1290.0000000000034,75,CLOSED,23850.0,23850.0,956.15,646.5,948.0,637.45
NIFTY,sell,STRADDLE,23900.0,MONTH,2,2026-03-09 14:34:00+05:30,1591.0,1,1,1591.0,2026-03-09 14:45:00+05:30,1556.75,EOD,34.25,2.1527341294783153,2568.75,75,CLOSED,23900.0,23900.0,940.0,651.0,934.85,621.9
