time,open,high,low,close,Up Trend,Down Trend,Up Trend,Down Trend,VWAP,Histogram,MACD,Signal line
2026-03-30T14:05:00+05:30,22461.2,22475.85,22449.45,22449.45,,22495.562591952064,,22519.02709868704,22536.147704658077,-2.5597068422564426,-24.009604549442884,-21.44989770718644
2026-03-30T14:10:00+05:30,22449.05,22451.9,22417.95,22420.5,,22495.562591952064,,22519.02709868704,22534.57845685928,-3.452891524408731,-25.766012112697354,-22.313120588288623
2026-03-30T14:15:00+05:30,22420.2,22425.35,22409.3,22411.55,,22482.72743028615,,22509.484014448564,22532.91947383361,-4.199459729940717,-27.562445250714518,-23.3629855207738
2026-03-30T14:20:00+05:30,22412.35,22431.85,22383.2,22388,,22474.522308771848,,22505.06311300371,22530.41291994488,-5.737161702932557,-30.534437649439496,-24.79727594650694
2026-03-30T14:25:00+05:30,22386,22394.4,22375.8,22378.05,,22450.607443333254,,22478.464301703338,22528.230867265094,-6.809125736252103,-33.30868311682207,-26.499557380569964
2026-03-30T14:30:00+05:30,22376.55,22410.6,22359.55,22362.5,,22450.607443333254,,22478.464301703338,22524.285887283946,-7.874839668349889,-36.343106966007326,-28.468267297657437
2026-03-30T14:35:00+05:30,22361.4,22378.5,22350.65,22362.9,,22431.330217608265,,22462.338584379704,22520.828233545177,-7.844929582342157,-38.274429275585135,-30.429499693242978
2026-03-30T14:40:00+05:30,22363.45,22383.9,22358.7,22366.8,,22431.330217608265,,22462.338584379704,22518.183412264003,-6.888629518936156,-39.04028659191317,-32.15165707297702
2026-03-30T14:45:00+05:30,22365.6,22383.4,22340.05,22362,,22428.700583891456,,22460.72250334756,22514.91755551531,-5.941330089501058,-39.57831968485334,-33.63698959535228
2026-03-30T14:50:00+05:30,22361.35,22376.9,22344.7,22348.5,,22427.646804696888,,22459.557753012807,22512.21568912779,-5.5910032666301674,-40.62574367863999,-35.034740412009825
2026-03-30T14:55:00+05:30,22347.7,22357.8,22337.8,22349.95,,22413.30446446204,,22442.681977711523,22509.365748747492,-4.666394917752385,-40.8677340592003,-36.20133914144792
2026-03-30T15:00:00+05:30,22348.5,22348.5,22283.85,22291.2,,22385.01424123894,,22421.398779940373,22492.0855227679,-7.2614952354397815,-45.278208185747644,-38.01671295030786
2026-03-30T15:05:00+05:30,22291.7,22307.7,22289.1,22299.4,,22365.657279176994,,22398.681401946338,22480.43258955792,-7.637498301301136,-47.563585826934286,-39.92608752563315
2026-03-30T15:10:00+05:30,22297.1,22342,22295.45,22335.6,,22365.657279176994,,22398.681401946338,22471.1986332498,-4.798601508321042,-45.92433941103445,-41.12573790271341
2026-03-30T15:15:00+05:30,22335.45,22356.55,22325.15,22341.8,,22365.657279176994,,22398.681401946338,22463.73123996837,-1.9970803587540544,-43.62208835115598,-41.625007992401926
2026-03-30T15:20:00+05:30,22342.3,22381.25,22341.85,22377.45,22292.756152765625,,,22398.681401946338,22458.9778173686,2.518136043188022,-38.477337938416895,-40.99547398160492
2026-03-30T15:25:00+05:30,22376,22391,22359.15,22379.2,22306.535845127346,,,22398.681401946338,22455.728564283803,5.701610179864716,-33.868461256774026,-39.57007143663874
2026-04-01T09:15:00+05:30,22872.85,22902.25,22809,22887,22738.207802870977,,22605.279368464708,,22866.083333333332,40.16542474213294,10.636709491027432,-29.528715251105506
2026-04-01T09:20:00+05:30,22888.6,22903.95,22872.55,22899.55,22773.56366272743,,22653.518931618237,,22873.002474467008,60.731257440843194,46.38535654994848,-14.345900890894708
2026-04-01T09:25:00+05:30,22900,22930.4,22898.25,22929.75,22802.15797959106,,22693.422038456414,,22879.940189821984,72.49597236863687,76.27406456990138,3.7780922012645135
2026-04-01T09:30:00+05:30,22928.55,22937.65,22845.45,22854.5,22802.15797959106,,22693.422038456414,,22879.81114297779,71.23278575179272,92.81907439100542,21.586288639212693
2026-04-01T09:35:00+05:30,22853.25,22854,22824.15,22828.1,22802.15797959106,,22693.422038456414,,22874.47230533176,64.82532011878843,102.61793878769822,37.792618668909796
2026-04-01T09:40:00+05:30,22828.5,22873.7,22827.4,22854.95,22802.15797959106,,22693.422038456414,,22872.503584234815,58.77995057694595,111.26755689009224,52.48760631314629
2026-04-01T09:45:00+05:30,22851.45,22898.1,22848.5,22897.55,22802.15797959106,,22693.422038456414,,22873.253507146997,54.14960091876176,120.1746074615985,66.02500654283673
2026-04-01T09:50:00+05:30,22897.75,22932.1,22896.2,22915.15,22804.76484204139,,22723.51083923813,,22876.683409636826,48.93002940125919,127.18754329441072,78.25751389315153
2026-04-01T09:55:00+05:30,22914.95,22919.1,22885,22893.15,22804.76484204139,,22723.51083923813,,22878.16395915392,40.97606267962985,129.47759224268884,88.501529563059
2026-04-01T10:00:00+05:30,22892.9,22941.3,22890.45,22927.15,22808.830394942353,,22736.995279782885,,22880.70143069364,35.20558653528512,132.5085127321654,97.30292619688028
2026-04-01T10:05:00+05:30,22927.55,22932,22905.1,22906.8,22814.167625195234,,22749.488251804596,,22882.031663625916,27.557447196720872,131.74973519278137,104.1922879960605
2026-04-01T10:10:00+05:30,22907.45,22907.45,22862.55,22868.85,22814.167625195234,,22749.488251804596,,22881.934098270915,17.947353166831988,126.62647945460049,108.6791262877685
2026-04-01T10:15:00+05:30,22867.9,22878.85,22857.4,22871.15,22814.167625195234,,22749.488251804596,,22881.423250771142,10.139076275190888,121.3529716317571,111.21389535656621
2026-04-01T10:20:00+05:30,22871.7,22879.45,22822.05,22828.35,22814.167625195234,,22749.488251804596,,22879.802930790134,0.9681805920992019,112.42412109669021,111.45594050459101
2026-04-01T10:25:00+05:30,22827.85,22828.15,22771.65,22796.5,,22901.828572918326,22749.488251804596,,22876.13615430232,-7.879427905878316,101.60665562224312,109.48608352812144
2026-04-01T10:30:00+05:30,22797.1,22816.3,22778.35,22796,,22897.952144272404,22749.488251804596,,22873.903397904636,-14.041957431167177,91.93363673916247,105.97559417032964
2026-04-01T10:35:00+05:30,22796.4,22816.4,22796.15,22813.8,,22897.952144272404,22749.488251804596,,22872.261256858626,-16.998613784942364,84.72732693915168,101.72594072409404
2026-04-01T10:40:00+05:30,22813.15,22815,22787.35,22807.5,,22896.693997705846,22749.488251804596,,22870.364202041168,-19.290160549913367,77.61324003670234,96.9034005866157
2026-04-01T10:45:00+05:30,22808.6,22820.25,22791.9,22797.15,,22896.693997705846,22749.488251804596,,22868.71219082509,-21.259198202483546,70.32940283351127,91.58860103599481
2026-04-01T10:50:00+05:30,22797.6,22802.05,22783.45,22789.85,,22883.50914542953,22749.488251804596,,22867.066958783707,-22.679775296370863,63.23888191553124,85.9186572119021
2026-04-01T10:55:00+05:30,22791.5,22791.5,22769.5,22770.75,,22868.921188158052,22749.488251804596,,22864.424058002198,-24.383475576372177,55.43931274143688,79.82278831780906
2026-04-01T11:00:00+05:30,22771.35,22771.35,22743.6,22749.1,,22844.250128750147,,22873.358142122277,22861.77920141761,-26.282481370139664,46.969686605134484,73.25216797527415
2026-04-01T11:05:00+05:30,22748.7,22786,22738.25,22770.55,,22844.250128750147,,22873.358142122277,22859.30355357949,-25.393907452586177,41.50978365954143,66.9036911121276
2026-04-01T11:10:00+05:30,22771.2,22791.65,22758.1,22763.75,,22844.250128750147,,22873.358142122277,22857.514837511433,-24.54968424053377,36.21658581146039,60.76627005199416
2026-04-01T11:15:00+05:30,22763.55,22767.55,22747.7,22767.2,,22841.50551351216,,22868.72056060714,22855.37285325109,-23.067430016855432,31.93198253092487,54.9994125477803
2026-04-01T11:20:00+05:30,22766.8,22782.8,22764.9,22781.65,,22841.50551351216,,22868.72056060714,22854.008099552437,-20.508402890457134,29.36390893470889,49.87231182516602
2026-04-01T11:25:00+05:30,22781.5,22800.65,22781.5,22790.1,,22841.50551351216,,22868.72056060714,22852.36723851321,-17.744786984040218,27.69132809511575,45.43611507915597
2026-04-01T11:30:00+05:30,22788.85,22811.65,22786.45,22798.5,,22841.50551351216,,22868.72056060714,22850.561563929543,-14.960559030578906,26.735416290932335,41.69597532151124
2026-04-01T11:35:00+05:30,22797.9,22814.35,22788.85,22813.45,,22841.50551351216,,22868.72056060714,22849.498141735658,-11.857261837144868,26.874398025080154,38.73165986222502
2026-04-01T11:40:00+05:30,22813.5,22822.65,22798.2,22799.15,,22841.50551351216,,22868.72056060714,22848.67163248997,-10.556299760793188,25.536285161233536,36.092584922026724
2026-04-01T11:45:00+05:30,22797.65,22798.65,22743.65,22754.1,,22841.50551351216,,22868.72056060714,22846.437425361655,-12.391538220493473,20.603162146409886,32.99470036690336
2026-04-01T11:50:00+05:30,22751.95,22765,22742.6,22745.6,,22829.132470480567,,22851.36618146216,22844.234925013403,-13.735501750552281,15.825323178713006,29.560824929265287
2026-04-01T11:55:00+05:30,22743.2,22778.15,22736.6,22775.9,,22829.132470480567,,22851.36618146216,22842.892277275474,-12.193659540229298,14.318750503978663,26.51241004420796
2026-04-01T12:00:00+05:30,22774.1,22841.15,22774.1,22838.75,22735.278218304084,,,22851.36618146216,22842.29696123288,-6.8188193417415235,17.98888586703106,24.807705208772582
2026-04-01T12:05:00+05:30,22834.55,22842.4,22827,22839.15,22758.45218562172,,,22851.36618146216,22842.133725648266,-3.2931599033128407,20.69125532963153,23.98441523294437
2026-04-01T12:10:00+05:30,22837.8,22864.6,22828.15,22859.3,22770.294576340635,,22741.888693342677,,22842.285905054916,0.1565526036093381,24.180105987456045,24.023553383846707
2026-04-01T12:15:00+05:30,22857.75,22864.2,22834.7,22837.75,22774.223597523607,,22746.56232400841,,22842.35064256366,0.7162700189590936,24.918890907545574,24.20262088858648
2026-04-01T12:20:00+05:30,22836.3,22841.95,22825.55,22831.4,22774.223597523607,,22746.56232400841,,22842.23072903654,0.4036491533864037,24.707182330319483,24.30353317693308
2026-04-01T12:25:00+05:30,22829.55,22836.95,22817.85,22832.8,22774.223597523607,,22746.56232400841,,22842.057272193182,0.05431855220688675,24.37143136719169,24.317112814984803
2026-04-01T12:30:00+05:30,22831,22847.4,22824.25,22829.5,22774.223597523607,,22746.56232400841,,22841.94984823936,-0.5997753356209223,23.56739364545865,24.167168981079573
2026-04-01T12:35:00+05:30,22827.95,22842.7,22816.55,22842.5,22774.223597523607,,22746.56232400841,,22841.845933270193,-0.3690053352973024,23.705912311957945,24.074917647255248
2026-04-01T12:40:00+05:30,22841.55,22856.35,22829.55,22834.6,22774.51432976706,,22754.064724203723,,22841.820165186833,-0.928665273277705,22.914086055658117,23.842751328935822
2026-04-01T12:45:00+05:30,22834.95,22881.1,22833.85,22868.65,22787.73611327871,,22763.30325178335,,22842.093632191565,0.7248545284902406,24.748819489548623,24.023964961058383
2026-04-01T12:50:00+05:30,22868.45,22875.55,22860.4,22873.55,22800.20805761477,,22778.675426605016,,22842.416961535215,1.8169352840145514,26.29513406607657,24.47819878206202
2026-04-01T12:55:00+05:30,22873.05,22874.35,22855.7,22862.05,22800.20805761477,,22779.060383944518,,22842.691915786843,1.4491173948033875,26.289595525566256,24.840478130762868
2026-04-01T13:00:00+05:30,22862.1,22873.6,22855.5,22864.6,22800.20805761477,,22781.751845550065,,22842.96839128444,1.0788802845220111,26.189078486415383,25.110198201893372
2026-04-01T13:05:00+05:30,22864.9,22878.55,22862.1,22869.15,22807.175655272466,,22790.871660995057,,22843.25074052991,0.8517116356802816,26.174837746493722,25.32312611081344
2026-04-01T13:10:00+05:30,22868.95,22883.4,22842.7,22883.3,22807.175655272466,,22790.871660995057,,22843.581234463665,1.3368324322732121,26.994166651154956,25.657334218881743
2026-04-01T13:15:00+05:30,22883.2,22897.95,22839.85,22843,22807.175655272466,,22790.871660995057,,22843.80862924712,-1.2349470862562377,24.113650361061445,25.348597447317683
2026-04-01T13:20:00+05:30,22843.5,22843.5,22805.6,22810.6,22807.175655272466,,22790.871660995057,,22843.448696893855,-5.080941329907237,18.997420784933638,24.078362114840875
2026-04-01T13:25:00+05:30,22810.55,22812.45,22795,22807.95,22807.175655272466,,22790.871660995057,,22842.895648490983,-7.61381931252884,14.561087974179827,22.174907286708667
2026-04-01T13:30:00+05:30,22808.35,22808.35,22760.1,22776.75,,22851.28837335328,,22880.255053149027,22842.075781694748,-10.995524680459443,8.430501436134364,19.426026116593807
2026-04-01T13:35:00+05:30,22776.25,22776.35,22748.5,22764.75,,22828.960204685616,,22857.327047834126,22840.85995229899,-13.481623855380999,2.5739962973675574,16.055620152748556
2026-04-01T13:40:00+05:30,22763.9,22763.9,22648.35,22675.15,,22780.973444451338,,22826.456843050713,22836.948260286412,-20.197572356900285,-9.191345293376799,11.006227063523486
2026-04-01T13:45:00+05:30,22674.85,22720.5,22658.7,22703.2,,22766.88602222877,,22816.43865874564,22834.681852064834,-21.658464851401348,-16.0668540007282,5.591610850673149
2026-04-01T13:50:00+05:30,22702.45,22708.6,22691.5,22697.95,,22766.88602222877,,22816.43865874564,22833.10282239979,-21.824771832160753,-21.68935393952779,0.13541789263296078
2026-04-01T13:55:00+05:30,22697.55,22725.9,22690.5,22703.65,,22766.88602222877,,22816.43865874564,22831.862954719196,-20.422393117949003,-25.392573504803295,-4.970180386854291
2026-04-01T14:00:00+05:30,22703.75,22730.5,22688.2,22720.8,,22766.88602222877,,22816.43865874564,22830.783252665424,-17.333048594490894,-26.636491129967908,-9.303442535477014
2026-04-01T14:05:00+05:30,22720.65,22739.85,22715.45,22737.25,,22766.88602222877,,22816.43865874564,22829.640710896212,-13.353461969379854,-25.99526999720183,-12.641808027821977
2026-04-01T14:10:00+05:30,22739,22756.6,22727.9,22753,,22766.88602222877,,22816.43865874564,22828.776481236197,-9.038742472369453,-23.940236118283792,-14.90149364591434
2026-04-01T14:15:00+05:30,22754.35,22756.8,22723.75,22742.05,,22766.88602222877,,22816.43865874564,22828.04420298177,-6.423483411117196,-22.930847909810836,-16.50736449869364
2026-04-01T14:20:00+05:30,22741.35,22743.1,22709.95,22723.4,,22766.88602222877,,22816.43865874564,22826.8923671574,-5.487265021841161,-23.36644577599509,-17.87918075415393
2026-04-01T14:25:00+05:30,22723.15,22736,22717,22733.4,,22766.88602222877,,22816.43865874564,22826.03029304233,-3.811632257006483,-22.64372107541203,-18.83208881840555
2026-04-01T14:30:00+05:30,22734.55,22734.9,22704.45,22709.15,,22766.88602222877,,22816.43865874564,22824.705775938055,-3.9374558296234383,-23.753908605434845,-19.816452775811406
2026-04-01T14:35:00+05:30,22708.25,22709.35,22665.2,22667.75,,22758.50021476003,,22792.942425735575,22822.80263304623,-6.271300131130097,-27.655577939724026,-21.38427780859393
2026-04-01T14:40:00+05:30,22666.2,22678.55,22641.3,22662.65,,22731.31395402203,,22766.200683162017,22820.531857215876,-7.535870316117286,-30.804115703740536,-23.26824538762325
2026-04-01T14:45:00+05:30,22660.6,22662.5,22618.6,22641.2,,22712.774506320926,,22749.413114845815,22817.845408392495,-9.09019237207173,-34.63098585271291,-25.54079348064118
2026-04-01T14:50:00+05:30,22640.9,22666.75,22629.8,22657.2,,22712.774506320926,,22749.413114845815,22815.545365431248,-8.333955259613553,-35.95823755515812,-27.624282295544567
2026-04-01T14:55:00+05:30,22656.8,22685.35,22644.85,22647.8,,22712.774506320926,,22749.413114845815,22813.256729604927,-7.771121513562726,-37.33818418749797,-29.567062673935247
2026-04-01T15:00:00+05:30,22651.25,22692.55,22651.25,22676.75,,22712.774506320926,,22749.413114845815,22809.075501795724,-4.8938945604651565,-35.68443087451669,-30.790536314051536
2026-04-01T15:05:00+05:30,22676.95,22684.4,22669.9,22682.1,,22712.774506320926,,22749.413114845815,22805.935100474475,-2.2118224641694937,-33.555314394263405,-31.34349193009391
2026-04-01T15:10:00+05:30,22682.75,22691.3,22670.05,22671.65,,22712.774506320926,,22749.413114845815,22802.09201484802,-0.7959462000628434,-32.338424680172466,-31.542478480109622
2026-04-01T15:15:00+05:30,22671.1,22688.5,22668.6,22681.1,,22712.774506320926,,22749.413114845815,22798.85475353066,1.0238661056957667,-30.262645847989916,-31.286511953685682
2026-04-01T15:20:00+05:30,22681.25,22683.9,22672.95,22683.5,,22712.774506320926,,22749.413114845815,22795.622355733274,2.549212000779683,-28.09999695271108,-30.649208953490763
2026-04-01T15:25:00+05:30,22683.55,22706.3,22674.6,22703.15,,22712.774506320926,,22749.413114845815,22793.077974590018,4.905075433128065,-24.517864662080683,-29.422940095208748
2026-04-02T09:15:00+05:30,22394.65,22394.65,22209.15,22228,,22413.947315120382,,22532.316681970482,22277.266666666666,-23.930166802049854,-59.33564859777107,-35.405481795721215
2026-04-02T09:20:00+05:30,22226.35,22255.95,22215.6,22252.15,,22346.254949364364,,22455.255013773432,22266.95999309284,-38.885097516681,-84.01185369157247,-45.12675617489147
2026-04-02T09:25:00+05:30,22251.45,22261.6,22236.35,22245.55,,22346.254949364364,,22454.082012396088,22263.24316723724,-46.22992185614597,-102.91415849507393,-56.68423663892796
2026-04-02T09:30:00+05:30,22244.45,22268.75,22239.45,22255.4,,22346.254949364364,,22447.486311156477,22261.88600769381,-47.264683210233,-115.76509065171922,-68.50040744148622
2026-04-02T09:35:00+05:30,22253.5,22290.75,22244,22251.45,,22346.254949364364,,22447.486311156477,22261.907398287676,-45.06313341826045,-124.82932421431178,-79.76619079605133
2026-04-02T09:40:00+05:30,22249.9,22278.1,22244,22262.55,,22346.254949364364,,22440.545412036747,22261.871819773605,-39.88537153883853,-129.6229052195995,-89.73753368076096
2026-04-02T09:45:00+05:30,22264.45,22273.2,22227.35,22235.65,,22346.254949364364,,22425.575870833076,22260.45485994878,-35.447768810731134,-134.04724469417488,-98.59947588344374
2026-04-02T09:50:00+05:30,22235.7,22241.7,22212.7,22221.15,,22327.094718159093,,22393.670783749767,22257.901085382695,-30.834578300394284,-137.1426987589366,-106.30812045854232
2026-04-02T09:55:00+05:30,22220.8,22227.55,22205.55,22206.5,,22313.649982251136,,22372.97370537479,22255.354584051416,-26.2924582477783,-139.1736932682652,-112.8812350204869
2026-04-02T10:00:00+05:30,22206.8,22229.8,22189.15,22215.1,,22305.78498313858,,22362.451334837308,22252.255237180634,-20.489302705326722,-138.4928634021453,-118.00356069681858
2026-04-02T10:05:00+05:30,22216.1,22216.1,22184,22186.4,,22294.75448398165,,22347.35870135358,22246.960611205523,-16.533665145931437,-138.67064212923287,-122.13697698330144
2026-04-02T10:10:00+05:30,22186.35,22236.65,22182.55,22234.35,,22294.75448398165,,22347.35870135358,22245.388230163255,-9.014069624284744,-133.40456401365736,-124.39049438937262
2026-04-02T10:15:00+05:30,22234.5,22234.5,22190.65,22205.35,,22294.75448398165,,22347.35870135358,22243.750869143085,-4.545068262761575,-130.07182971782458,-125.52676145506301
2026-04-02T10:20:00+05:30,22206.55,22226.5,22189.45,22191.3,,22294.75448398165,,22347.35870135358,22242.184634609013,-1.2579594530005238,-127.09921077131366,-125.84125131831314
2026-04-02T10:25:00+05:30,22189.75,22221.4,22188.95,22217.65,,22294.75448398165,,22344.049958958087,22240.573843164348,3.69714708916959,-121.21981745685116,-124.91696454602075
2026-04-02T10:30:00+05:30,22216.85,22229,22208.5,22214,,22294.75448398165,,22344.049958958087,22239.89606740393,7.5150109620591365,-115.52320084344683,-123.03821180550597
2026-04-02T10:35:00+05:30,22213.4,22224.35,22206.8,22221.35,,22294.75448398165,,22338.863716756045,22239.205585335858,11.104800500837243,-109.15721117945941,-120.26201168029665
