date,part,side,strike,leg_id,entry_kind,entry_time,entry_cost,sl_level,target_level,exit_time,exit_price,exit_reason,pnl_points,pnl_inr,dte
2024-02-20,P1,CE,73300.0,2024-02-20_P1_CE_73300,REENTRY,2024-02-20 13:55:00+05:30,269.5,336.875,26.950000000000003,2024-02-20 15:07:00+05:30,336.875,SL,-67.375,-1347.5,3
2024-02-20,P1,PE,72100.0,2024-02-20_P1_PE_72100,INITIAL,2024-02-20 09:45:00+05:30,305.95,382.4375,30.595,2024-02-20 15:28:00+05:30,177.9,EOD,128.04999999999998,2560.9999999999995,3
2024-02-20,P2,PE,72700.0,2024-02-20_P2_PE_72700,INITIAL,2024-02-20 11:59:00+05:30,450.35,562.9375,45.035000000000004,2024-02-20 15:28:00+05:30,333.5,EOD,116.85000000000002,2337.0000000000005,3
2024-02-21,P1,CE,73800.0,2024-02-21_P1_CE_73800,INITIAL,2024-02-21 09:45:00+05:30,162.15,202.6875,16.215,2024-02-21 15:15:00+05:30,49.25,EOD_LAST_AVAILABLE,112.9,2258.0,2
2024-02-21,P1,PE,72600.0,2024-02-21_P1_PE_72600,INITIAL,2024-02-21 09:45:00+05:30,237.6,297.0,23.76,2024-02-21 10:28:00+05:30,297.0,SL,-59.400000000000006,-1188.0,2
2024-02-21,P1,PE,72600.0,2024-02-21_P1_PE_72600,REENTRY,2024-02-21 11:12:00+05:30,237.6,297.0,23.76,2024-02-21 14:02:00+05:30,297.0,SL,-59.400000000000006,-1188.0,2
2024-02-21,P2,CE,73200.0,2024-02-21_P2_CE_73200,INITIAL,2024-02-21 13:49:00+05:30,272.6,340.75,27.260000000000005,2024-02-21 15:28:00+05:30,116.75,EOD,155.85000000000002,3117.0000000000005,2
2024-02-22,P1,CE,73200.0,2024-02-22_P1_CE_73200,INITIAL,2024-02-22 09:45:00+05:30,125.05,156.3125,12.505,2024-02-22 14:49:00+05:30,156.3125,SL,-31.262500000000003,-625.25,1
2024-02-22,P1,PE,72000.0,2024-02-22_P1_PE_72000,INITIAL,2024-02-22 09:45:00+05:30,132.75,165.9375,13.275,2024-02-22 09:52:00+05:30,165.9375,SL,-33.1875,-663.75,1
2024-02-22,P1,PE,72000.0,2024-02-22_P1_PE_72000,REENTRY,2024-02-22 13:36:00+05:30,132.75,165.9375,13.275,2024-02-22 15:00:00+05:30,26.0,EOD_LAST_AVAILABLE,106.75,2135.0,1
2024-02-22,P2,PE,72600.0,2024-02-22_P2_PE_72600,INITIAL,2024-02-22 13:58:00+05:30,219.9,274.875,21.990000000000002,2024-02-22 15:28:00+05:30,51.7,EOD,168.2,3364.0,1
2024-02-23,P1,CE,73900.0,2024-02-23_P1_CE_73900,INITIAL,2024-02-23 09:45:00+05:30,39.5,49.375,3.95,2024-02-23 13:25:00+05:30,3.95,TARGET,35.55,711.0,0
2024-02-23,P1,PE,72700.0,2024-02-23_P1_PE_72700,INITIAL,2024-02-23 09:45:00+05:30,34.0,42.5,3.4000000000000004,2024-02-23 09:46:00+05:30,42.5,SL,-8.5,-170.0,0
2024-02-23,P1,PE,72700.0,2024-02-23_P1_PE_72700,REENTRY,2024-02-23 09:47:00+05:30,34.0,42.5,3.4000000000000004,2024-02-23 09:48:00+05:30,42.5,SL,-8.5,-170.0,0
2024-02-23,P2,CE,73300.0,2024-02-23_P2_CE_73300,INITIAL,2024-02-23 13:25:00+05:30,35.0,43.75,3.5,2024-02-23 13:26:00+05:30,43.75,SL,-8.75,-175.0,0
2024-02-23,P2,CE,73300.0,2024-02-23_P2_CE_73300,REENTRY,2024-02-23 13:27:00+05:30,35.0,43.75,3.5,2024-02-23 13:28:00+05:30,43.75,SL,-8.75,-175.0,0
2024-02-27,P1,CE,73400.0,2024-02-27_P1_CE_73400,INITIAL,2024-02-27 09:45:00+05:30,339.45,424.3125,33.945,2024-02-27 13:20:00+05:30,424.3125,SL,-84.86250000000001,-1697.2500000000002,3
2024-02-27,P1,CE,73400.0,2024-02-27_P1_CE_73400,REENTRY,2024-02-27 13:44:00+05:30,339.45,424.3125,33.945,2024-02-27 15:28:00+05:30,344.5,EOD,-5.050000000000011,-101.00000000000023,3
2024-02-27,P1,PE,72200.0,2024-02-27_P1_PE_72200,INITIAL,2024-02-27 09:45:00+05:30,272.1,340.125,27.210000000000004,2024-02-27 15:28:00+05:30,181.65,EOD,90.45000000000002,1809.0000000000005,3
2024-02-27,P2,PE,72800.0,2024-02-27_P2_PE_72800,INITIAL,2024-02-27 12:47:00+05:30,407.35,509.1875,40.73500000000001,2024-02-27 15:28:00+05:30,346.4,EOD,60.950000000000045,1219.000000000001,3
2024-02-28,P1,CE,73700.0,2024-02-28_P1_CE_73700,INITIAL,2024-02-28 09:45:00+05:30,211.15,263.9375,21.115000000000002,2024-02-28 14:12:00+05:30,88.9,EOD_LAST_AVAILABLE,122.25,2445.0,2
2024-02-28,P1,PE,72500.0,2024-02-28_P1_PE_72500,INITIAL,2024-02-28 09:45:00+05:30,207.25,259.0625,20.725,2024-02-28 10:51:00+05:30,259.0625,SL,-51.8125,-1036.25,2
2024-02-28,P2,CE,73100.0,2024-02-28_P2_CE_73100,INITIAL,2024-02-28 11:46:00+05:30,250.55,313.1875,25.055000000000003,2024-02-28 15:28:00+05:30,140.85,EOD,109.70000000000002,2194.0000000000005,2
2024-02-29,P1,CE,73000.0,2024-02-29_P1_CE_73000,INITIAL,2024-02-29 09:45:00+05:30,157.75,197.1875,15.775,2024-02-29 09:56:00+05:30,197.1875,SL,-39.4375,-788.75,1
2024-02-29,P1,CE,73000.0,2024-02-29_P1_CE_73000,REENTRY,2024-02-29 10:08:00+05:30,157.75,197.1875,15.775,2024-02-29 11:15:00+05:30,197.1875,SL,-39.4375,-788.75,1
2024-02-29,P1,PE,71800.0,2024-02-29_P1_PE_71800,INITIAL,2024-02-29 09:45:00+05:30,173.15,216.4375,17.315,2024-02-29 10:12:00+05:30,216.4375,SL,-43.287499999999994,-865.7499999999999,1
2024-02-29,P1,PE,71800.0,2024-02-29_P1_PE_71800,REENTRY,2024-02-29 10:43:00+05:30,173.15,216.4375,17.315,2024-02-29 15:28:00+05:30,41.85,EOD,131.3,2626.0,1
2024-02-29,P2,PE,72400.0,2024-02-29_P2_PE_72400,INITIAL,2024-02-29 15:20:00+05:30,155.0,193.75,15.5,2024-02-29 15:28:00+05:30,145.25,EOD,9.75,195.0,1
2024-03-01,P1,CE,73700.0,2024-03-01_P1_CE_73700,INITIAL,2024-03-01 09:45:00+05:30,69.9,87.375,6.990000000000001,2024-03-01 09:46:00+05:30,87.375,SL,-17.474999999999994,-349.4999999999999,0
2024-03-01,P1,CE,73700.0,2024-03-01_P1_CE_73700,REENTRY,2024-03-01 09:47:00+05:30,69.9,87.375,6.990000000000001,2024-03-01 10:09:00+05:30,87.375,SL,-17.474999999999994,-349.4999999999999,0
2024-03-01,P1,PE,72500.0,2024-03-01_P1_PE_72500,INITIAL,2024-03-01 09:45:00+05:30,108.45,135.5625,10.845,2024-03-01 12:12:00+05:30,10.845,TARGET,97.605,1952.1000000000001,0
2024-03-01,P2,PE,73100.0,2024-03-01_P2_PE_73100,INITIAL,2024-03-01 11:55:00+05:30,74.4,93.0,7.440000000000001,2024-03-01 14:15:00+05:30,7.440000000000001,TARGET,66.96000000000001,1339.2000000000003,0
2024-03-04,P1,CE,74400.0,2024-03-04_P1_CE_74400,INITIAL,2024-03-04 09:45:00+05:30,281.9,352.375,28.189999999999998,2024-03-04 15:28:00+05:30,196.4,EOD,85.49999999999997,1709.9999999999995,3
2024-03-04,P1,PE,73200.0,2024-03-04_P1_PE_73200,INITIAL,2024-03-04 09:45:00+05:30,264.0,330.0,26.400000000000002,2024-03-04 15:28:00+05:30,204.65,EOD,59.349999999999994,1187.0,3
2024-03-05,P1,CE,74300.0,2024-03-05_P1_CE_74300,INITIAL,2024-03-05 09:45:00+05:30,151.35,189.1875,15.135,2024-03-05 13:00:00+05:30,189.1875,SL,-37.837500000000006,-756.7500000000001,2
2024-03-05,P1,CE,74300.0,2024-03-05_P1_CE_74300,REENTRY,2024-03-05 13:03:00+05:30,151.35,189.1875,15.135,2024-03-05 15:28:00+05:30,83.05,EOD,68.3,1366.0,2
2024-03-05,P1,PE,73100.0,2024-03-05_P1_PE_73100,INITIAL,2024-03-05 09:45:00+05:30,184.55,230.6875,18.455000000000002,2024-03-05 10:19:00+05:30,230.6875,SL,-46.13749999999999,-922.7499999999998,2
2024-03-05,P1,PE,73100.0,2024-03-05_P1_PE_73100,REENTRY,2024-03-05 11:44:00+05:30,184.55,230.6875,18.455000000000002,2024-03-05 15:28:00+05:30,143.55,EOD,41.0,820.0,2
2024-03-05,P2,PE,73700.0,2024-03-05_P2_PE_73700,INITIAL,2024-03-05 12:51:00+05:30,315.9,394.875,31.59,2024-03-05 15:28:00+05:30,349.0,EOD,-33.10000000000002,-662.0000000000005,2
2024-03-06,P1,CE,74300.0,2024-03-06_P1_CE_74300,INITIAL,2024-03-06 09:45:00+05:30,83.6,104.5,8.36,2024-03-06 14:05:00+05:30,104.5,SL,-20.900000000000006,-418.0000000000001,1
2024-03-06,P1,PE,73100.0,2024-03-06_P1_PE_73100,INITIAL,2024-03-06 09:45:00+05:30,117.25,146.5625,11.725000000000001,2024-03-06 09:57:00+05:30,146.5625,SL,-29.3125,-586.25,1
2024-03-06,P1,PE,73100.0,2024-03-06_P1_PE_73100,REENTRY,2024-03-06 10:09:00+05:30,117.25,146.5625,11.725000000000001,2024-03-06 10:26:00+05:30,146.5625,SL,-29.3125,-586.25,1
2024-03-06,P2,PE,73700.0,2024-03-06_P2_PE_73700,INITIAL,2024-03-06 13:51:00+05:30,183.7,229.625,18.37,2024-03-06 15:28:00+05:30,85.55,EOD,98.14999999999999,1962.9999999999998,1
2024-03-06,P2,CE,73700.0,2024-03-06_P2_CE_73700,INITIAL,2024-03-06 12:04:00+05:30,164.2,205.25,16.419999999999998,2024-03-06 12:30:00+05:30,205.25,SL,-41.05000000000001,-821.0000000000002,1
2024-03-07,P1,CE,74700.0,2024-03-07_P1_CE_74700,INITIAL,2024-03-07 09:45:00+05:30,19.95,24.9375,1.995,2024-03-07 13:49:00+05:30,1.995,TARGET,17.955,359.09999999999997,0
2024-03-07,P1,PE,73500.0,2024-03-07_P1_PE_73500,INITIAL,2024-03-07 09:45:00+05:30,24.4,30.5,2.44,2024-03-07 09:48:00+05:30,30.5,SL,-6.100000000000001,-122.00000000000003,0
2024-03-07,P1,PE,73500.0,2024-03-07_P1_PE_73500,REENTRY,2024-03-07 09:51:00+05:30,24.4,30.5,2.44,2024-03-07 09:53:00+05:30,30.5,SL,-6.100000000000001,-122.00000000000003,0
2024-03-07,P2,PE,74100.0,2024-03-07_P2_PE_74100,INITIAL,2024-03-07 13:55:00+05:30,37.1,46.375,3.7100000000000004,2024-03-07 13:59:00+05:30,46.375,SL,-9.274999999999999,-185.49999999999997,0
2024-03-07,P2,PE,74100.0,2024-03-07_P2_PE_74100,REENTRY,2024-03-07 14:00:00+05:30,37.1,46.375,3.7100000000000004,2024-03-07 14:02:00+05:30,46.375,SL,-9.274999999999999,-185.49999999999997,0
2024-03-12,P1,CE,74500.0,2024-03-12_P1_CE_74500,INITIAL,2024-03-12 09:45:00+05:30,200.55,250.6875,20.055000000000003,2024-03-12 15:28:00+05:30,154.2,EOD,46.35000000000002,927.0000000000005,3
2024-03-12,P1,PE,73300.0,2024-03-12_P1_PE_73300,INITIAL,2024-03-12 09:45:00+05:30,197.1,246.375,19.71,2024-03-12 10:08:00+05:30,246.375,SL,-49.275000000000006,-985.5000000000001,3
2024-03-12,P1,PE,73300.0,2024-03-12_P1_PE_73300,REENTRY,2024-03-12 10:09:00+05:30,197.1,246.375,19.71,2024-03-12 10:45:00+05:30,246.375,SL,-49.275000000000006,-985.5000000000001,3
2024-03-13,P1,CE,74300.0,2024-03-13_P1_CE_74300,INITIAL,2024-03-13 09:45:00+05:30,206.25,257.8125,20.625,2024-03-13 11:38:00+05:30,109.9,EOD_LAST_AVAILABLE,96.35,1927.0,2
2024-03-13,P1,PE,73100.0,2024-03-13_P1_PE_73100,INITIAL,2024-03-13 09:45:00+05:30,167.6,209.5,16.76,2024-03-13 09:55:00+05:30,209.5,SL,-41.900000000000006,-838.0000000000001,2
2024-03-13,P1,PE,73100.0,2024-03-13_P1_PE_73100,REENTRY,2024-03-13 10:14:00+05:30,167.6,209.5,16.76,2024-03-13 11:02:00+05:30,209.5,SL,-41.900000000000006,-838.0000000000001,2
2024-03-13,P2,CE,73700.0,2024-03-13_P2_CE_73700,INITIAL,2024-03-13 11:48:00+05:30,255.05,318.8125,25.505000000000003,2024-03-13 15:28:00+05:30,86.0,EOD,169.05,3381.0,2
2024-03-14,P1,CE,73300.0,2024-03-14_P1_CE_73300,INITIAL,2024-03-14 09:45:00+05:30,159.55,199.4375,15.955000000000002,2024-03-14 10:41:00+05:30,199.4375,SL,-39.88749999999999,-797.7499999999998,1
2024-03-14,P1,CE,73300.0,2024-03-14_P1_CE_73300,REENTRY,2024-03-14 13:47:00+05:30,159.55,199.4375,15.955000000000002,2024-03-14 13:49:00+05:30,199.4375,SL,-39.88749999999999,-797.7499999999998,1
2024-03-14,P1,PE,72100.0,2024-03-14_P1_PE_72100,INITIAL,2024-03-14 09:45:00+05:30,115.35,144.1875,11.535,2024-03-14 15:28:00+05:30,17.95,EOD,97.39999999999999,1947.9999999999998,1
2024-03-14,P2,PE,72700.0,2024-03-14_P2_PE_72700,INITIAL,2024-03-14 12:00:00+05:30,86.55,108.1875,8.655,2024-03-14 12:45:00+05:30,108.1875,SL,-21.637500000000003,-432.75000000000006,1
2024-03-14,P2,PE,72700.0,2024-03-14_P2_PE_72700,REENTRY,2024-03-14 13:03:00+05:30,86.55,108.1875,8.655,2024-03-14 13:08:00+05:30,108.1875,SL,-21.637500000000003,-432.75000000000006,1
2024-03-15,P1,CE,73400.0,2024-03-15_P1_CE_73400,INITIAL,2024-03-15 09:45:00+05:30,30.5,38.125,3.0500000000000003,2024-03-15 13:31:00+05:30,3.0500000000000003,TARGET,27.45,549.0,0
2024-03-15,P1,PE,72200.0,2024-03-15_P1_PE_72200,INITIAL,2024-03-15 09:45:00+05:30,38.05,47.5625,3.8049999999999997,2024-03-15 09:46:00+05:30,47.5625,SL,-9.512500000000003,-190.25000000000006,0
2024-03-15,P1,PE,72200.0,2024-03-15_P1_PE_72200,REENTRY,2024-03-15 09:47:00+05:30,38.05,47.5625,3.8049999999999997,2024-03-15 09:49:00+05:30,47.5625,SL,-9.512500000000003,-190.25000000000006,0
2024-03-15,P2,CE,72800.0,2024-03-15_P2_CE_72800,INITIAL,2024-03-15 12:13:00+05:30,21.3,26.625,2.1300000000000003,2024-03-15 12:15:00+05:30,26.625,SL,-5.324999999999999,-106.49999999999999,0
2024-03-15,P2,CE,72800.0,2024-03-15_P2_CE_72800,REENTRY,2024-03-15 12:16:00+05:30,21.3,26.625,2.1300000000000003,2024-03-15 12:17:00+05:30,26.625,SL,-5.324999999999999,-106.49999999999999,0
2024-03-19,P1,CE,73100.0,2024-03-19_P1_CE_73100,INITIAL,2024-03-19 09:45:00+05:30,234.0,292.5,23.400000000000002,2024-03-19 15:05:00+05:30,102.15,EOD_LAST_AVAILABLE,131.85,2637.0,3
2024-03-19,P1,PE,71900.0,2024-03-19_P1_PE_71900,INITIAL,2024-03-19 09:45:00+05:30,208.5,260.625,20.85,2024-03-19 09:59:00+05:30,260.625,SL,-52.125,-1042.5,3
2024-03-19,P2,CE,72500.0,2024-03-19_P2_CE_72500,INITIAL,2024-03-19 14:02:00+05:30,291.7,364.625,29.17,2024-03-19 15:28:00+05:30,257.8,EOD,33.89999999999998,677.9999999999995,3
2024-03-20,P1,CE,72800.0,2024-03-20_P1_CE_72800,INITIAL,2024-03-20 09:45:00+05:30,189.6,237.0,18.96,2024-03-20 15:28:00+05:30,134.45,EOD,55.150000000000006,1103.0,2
2024-03-20,P1,PE,71600.0,2024-03-20_P1_PE_71600,INITIAL,2024-03-20 09:45:00+05:30,136.2,170.25,13.62,2024-03-20 09:59:00+05:30,170.25,SL,-34.05000000000001,-681.0000000000002,2
2024-03-20,P1,PE,71600.0,2024-03-20_P1_PE_71600,REENTRY,2024-03-20 11:45:00+05:30,136.2,170.25,13.62,2024-03-20 12:12:00+05:30,170.25,SL,-34.05000000000001,-681.0000000000002,2
2024-03-20,P2,PE,72200.0,2024-03-20_P2_PE_72200,INITIAL,2024-03-20 12:26:00+05:30,304.9,381.125,30.49,2024-03-20 14:26:00+05:30,381.125,SL,-76.22500000000002,-1524.5000000000005,2
2024-03-21,P1,CE,73200.0,2024-03-21_P1_CE_73200,INITIAL,2024-03-21 09:45:00+05:30,87.35,109.1875,8.735,2024-03-21 10:05:00+05:30,109.1875,SL,-21.837500000000006,-436.7500000000001,1
2024-03-21,P1,CE,73200.0,2024-03-21_P1_CE_73200,REENTRY,2024-03-21 11:39:00+05:30,87.35,109.1875,8.735,2024-03-21 15:28:00+05:30,54.25,EOD,33.099999999999994,661.9999999999999,1
2024-03-21,P1,PE,72000.0,2024-03-21_P1_PE_72000,INITIAL,2024-03-21 09:45:00+05:30,66.5,83.125,6.65,2024-03-21 12:01:00+05:30,83.125,SL,-16.625,-332.5,1
2024-03-21,P1,PE,72000.0,2024-03-21_P1_PE_72000,REENTRY,2024-03-21 12:02:00+05:30,66.5,83.125,6.65,2024-03-21 12:05:00+05:30,83.125,SL,-16.625,-332.5,1
2024-03-21,P2,CE,72600.0,2024-03-21_P2_CE_72600,INITIAL,2024-03-21 12:02:00+05:30,268.95,336.1875,26.895,2024-03-21 15:28:00+05:30,315.0,EOD,-46.05000000000001,-921.0000000000002,1
2024-03-22,P1,CE,72900.0,2024-03-22_P1_CE_72900,INITIAL,2024-03-22 09:45:00+05:30,40.1,50.125,4.010000000000001,2024-03-22 09:46:00+05:30,50.125,SL,-10.024999999999999,-200.49999999999997,0
2024-03-22,P1,CE,72900.0,2024-03-22_P1_CE_72900,REENTRY,2024-03-22 10:14:00+05:30,40.1,50.125,4.010000000000001,2024-03-22 10:15:00+05:30,50.125,SL,-10.024999999999999,-200.49999999999997,0
2024-03-22,P1,PE,71700.0,2024-03-22_P1_PE_71700,INITIAL,2024-03-22 09:45:00+05:30,39.7,49.625,3.9700000000000006,2024-03-22 15:13:00+05:30,3.9700000000000006,TARGET,35.730000000000004,714.6000000000001,0
2024-03-22,P2,PE,72300.0,2024-03-22_P2_PE_72300,INITIAL,2024-03-22 13:01:00+05:30,7.75,9.6875,0.775,2024-03-22 13:07:00+05:30,9.6875,SL,-1.9375,-38.75,0
2024-03-22,P2,PE,72300.0,2024-03-22_P2_PE_72300,REENTRY,2024-03-22 13:08:00+05:30,7.75,9.6875,0.775,2024-03-22 13:09:00+05:30,9.6875,SL,-1.9375,-38.75,0
2024-03-26,P1,CE,73100.0,2024-03-26_P1_CE_73100,INITIAL,2024-03-26 09:45:00+05:30,195.55,244.4375,19.555000000000003,2024-03-26 10:30:00+05:30,244.4375,SL,-48.88749999999999,-977.7499999999998,2
2024-03-26,P1,CE,73100.0,2024-03-26_P1_CE_73100,REENTRY,2024-03-26 10:40:00+05:30,195.55,244.4375,19.555000000000003,2024-03-26 15:28:00+05:30,169.35,EOD,26.200000000000017,524.0000000000003,2
2024-03-26,P1,PE,71900.0,2024-03-26_P1_PE_71900,INITIAL,2024-03-26 09:45:00+05:30,143.25,179.0625,14.325000000000001,2024-03-26 15:28:00+05:30,80.05,EOD,63.2,1264.0,2
2024-03-26,P2,PE,72500.0,2024-03-26_P2_PE_72500,INITIAL,2024-03-26 12:59:00+05:30,200.7,250.875,20.07,2024-03-26 14:38:00+05:30,250.875,SL,-50.17500000000001,-1003.5000000000002,2
2024-03-26,P2,CE,72500.0,2024-03-26_P2_CE_72500,INITIAL,2024-03-26 14:37:00+05:30,477.75,597.1875,47.775000000000006,2024-03-26 15:28:00+05:30,495.4,EOD,-17.649999999999977,-352.99999999999955,2
2024-03-27,P1,CE,73400.0,2024-03-27_P1_CE_73400,INITIAL,2024-03-27 09:45:00+05:30,82.55,103.1875,8.255,2024-03-27 10:02:00+05:30,103.1875,SL,-20.637500000000003,-412.75000000000006,1
2024-03-27,P1,CE,73400.0,2024-03-27_P1_CE_73400,REENTRY,2024-03-27 11:10:00+05:30,82.55,103.1875,8.255,2024-03-27 15:28:00+05:30,80.15,EOD,2.3999999999999915,47.99999999999983,1
2024-03-27,P1,PE,72200.0,2024-03-27_P1_PE_72200,INITIAL,2024-03-27 09:45:00+05:30,68.55,85.6875,6.855,2024-03-27 15:28:00+05:30,20.9,EOD,47.65,953.0,1
2024-03-27,P2,PE,72800.0,2024-03-27_P2_PE_72800,INITIAL,2024-03-27 11:51:00+05:30,143.0,178.75,14.3,2024-03-27 15:28:00+05:30,89.65,EOD,53.349999999999994,1067.0,1
2024-03-28,P1,CE,74000.0,2024-03-28_P1_CE_74000,INITIAL,2024-03-28 09:45:00+05:30,16.3,20.375,1.6300000000000001,2024-03-28 09:48:00+05:30,20.375,SL,-4.074999999999999,-81.49999999999999,0
2024-03-28,P1,CE,74000.0,2024-03-28_P1_CE_74000,REENTRY,2024-03-28 15:02:00+05:30,16.3,20.375,1.6300000000000001,2024-03-28 15:09:00+05:30,1.6300000000000001,TARGET,14.67,293.4,0
2024-03-28,P1,PE,72800.0,2024-03-28_P1_PE_72800,INITIAL,2024-03-28 09:45:00+05:30,19.9,24.875,1.99,2024-03-28 10:09:00+05:30,24.875,SL,-4.975000000000001,-99.50000000000003,0
2024-03-28,P1,PE,72800.0,2024-03-28_P1_PE_72800,REENTRY,2024-03-28 10:10:00+05:30,19.9,24.875,1.99,2024-03-28 10:16:00+05:30,24.875,SL,-4.975000000000001,-99.50000000000003,0
2024-03-28,P2,PE,73400.0,2024-03-28_P2_PE_73400,INITIAL,2024-03-28 12:36:00+05:30,26.0,32.5,2.6,2024-03-28 13:47:00+05:30,32.5,SL,-6.5,-130.0,0
2024-03-28,P2,PE,73400.0,2024-03-28_P2_PE_73400,REENTRY,2024-03-28 13:48:00+05:30,26.0,32.5,2.6,2024-03-28 14:51:00+05:30,2.6,TARGET,23.4,468.0,0
2024-03-28,P2,CE,73400.0,2024-03-28_P2_CE_73400,INITIAL,2024-03-28 15:10:00+05:30,134.9,168.625,13.490000000000002,2024-03-28 15:11:00+05:30,168.625,SL,-33.724999999999994,-674.4999999999999,0
2024-04-02,P1,CE,74600.0,2024-04-02_P1_CE_74600,INITIAL,2024-04-02 09:45:00+05:30,190.0,237.5,19.0,2024-04-02 15:28:00+05:30,147.0,EOD,43.0,860.0,3
2024-04-02,P1,PE,73400.0,2024-04-02_P1_PE_73400,INITIAL,2024-04-02 09:45:00+05:30,167.05,208.8125,16.705000000000002,2024-04-02 10:59:00+05:30,208.8125,SL,-41.76249999999999,-835.2499999999998,3
2024-04-02,P1,PE,73400.0,2024-04-02_P1_PE_73400,REENTRY,2024-04-02 11:05:00+05:30,167.05,208.8125,16.705000000000002,2024-04-02 15:28:00+05:30,141.5,EOD,25.55000000000001,511.0000000000002,3
2024-04-02,P2,CE,74000.0,2024-04-02_P2_CE_74000,INITIAL,2024-04-02 13:19:00+05:30,316.7,395.875,31.67,2024-04-02 15:28:00+05:30,378.1,EOD,-61.400000000000034,-1228.0000000000007,3
2024-04-03,P1,CE,74200.0,2024-04-03_P1_CE_74200,INITIAL,2024-04-03 09:45:00+05:30,120.0,150.0,12.0,2024-04-03 10:02:00+05:30,150.0,SL,-30.0,-600.0,2
2024-04-03,P1,PE,73000.0,2024-04-03_P1_PE_73000,INITIAL,2024-04-03 09:45:00+05:30,108.45,135.5625,10.845,2024-04-03 15:28:00+05:30,52.9,EOD,55.550000000000004,1111.0,2
2024-04-03,P2,PE,73600.0,2024-04-03_P2_PE_73600,INITIAL,2024-04-03 12:12:00+05:30,237.05,296.3125,23.705000000000002,2024-04-03 15:28:00+05:30,176.05,EOD,61.0,1220.0,2
2024-04-04,P1,CE,74600.0,2024-04-04_P1_CE_74600,INITIAL,2024-04-04 09:45:00+05:30,115.0,143.75,11.5,2024-04-04 13:24:00+05:30,143.75,SL,-28.75,-575.0,1
2024-04-04,P1,CE,74600.0,2024-04-04_P1_CE_74600,REENTRY,2024-04-04 13:51:00+05:30,115.0,143.75,11.5,2024-04-04 14:02:00+05:30,143.75,SL,-28.75,-575.0,1
2024-04-04,P1,PE,73400.0,2024-04-04_P1_PE_73400,INITIAL,2024-04-04 09:45:00+05:30,98.75,123.4375,9.875,2024-04-04 09:53:00+05:30,123.4375,SL,-24.6875,-493.75,1
2024-04-04,P1,PE,73400.0,2024-04-04_P1_PE_73400,REENTRY,2024-04-04 10:23:00+05:30,98.75,123.4375,9.875,2024-04-04 10:28:00+05:30,123.4375,SL,-24.6875,-493.75,1
2024-04-04,P2,PE,74000.0,2024-04-04_P2_PE_74000,INITIAL,2024-04-04 12:46:00+05:30,224.35,280.4375,22.435000000000002,2024-04-04 15:28:00+05:30,106.3,EOD,118.05,2361.0,1
2024-04-05,P1,CE,74700.0,2024-04-05_P1_CE_74700,INITIAL,2024-04-05 09:45:00+05:30,55.95,69.9375,5.595000000000001,2024-04-05 09:51:00+05:30,69.9375,SL,-13.987499999999997,-279.74999999999994,0
2024-04-05,P1,CE,74700.0,2024-04-05_P1_CE_74700,REENTRY,2024-04-05 09:55:00+05:30,55.95,69.9375,5.595000000000001,2024-04-05 13:02:00+05:30,5.595000000000001,TARGET,50.355000000000004,1007.1000000000001,0
2024-04-05,P1,PE,73500.0,2024-04-05_P1_PE_73500,INITIAL,2024-04-05 09:45:00+05:30,48.95,61.1875,4.8950000000000005,2024-04-05 13:23:00+05:30,4.8950000000000005,TARGET,44.055,881.1,0
2024-04-05,P2,PE,74100.0,2024-04-05_P2_PE_74100,INITIAL,2024-04-05 12:23:00+05:30,44.6,55.75,4.46,2024-04-05 12:25:00+05:30,55.75,SL,-11.149999999999999,-222.99999999999997,0
2024-04-05,P2,PE,74100.0,2024-04-05_P2_PE_74100,REENTRY,2024-04-05 12:26:00+05:30,44.6,55.75,4.46,2024-04-05 12:44:00+05:30,55.75,SL,-11.149999999999999,-222.99999999999997,0
2024-04-09,P1,CE,75600.0,2024-04-09_P1_CE_75600,INITIAL,2024-04-09 09:45:00+05:30,112.05,140.0625,11.205,2024-04-09 15:28:00+05:30,50.55,EOD,61.5,1230.0,3
2024-04-09,P1,PE,74400.0,2024-04-09_P1_PE_74400,INITIAL,2024-04-09 09:45:00+05:30,169.3,211.625,16.930000000000003,2024-04-09 13:21:00+05:30,211.625,SL,-42.32499999999999,-846.4999999999998,3
2024-04-09,P2,CE,75000.0,2024-04-09_P2_CE_75000,INITIAL,2024-04-09 12:12:00+05:30,331.75,414.6875,33.175000000000004,2024-04-09 15:28:00+05:30,206.1,EOD,125.65,2513.0,3
2024-04-10,P1,CE,75500.0,2024-04-10_P1_CE_75500,INITIAL,2024-04-10 09:45:00+05:30,76.45,95.5625,7.6450000000000005,2024-04-10 15:28:00+05:30,56.3,EOD,20.150000000000006,403.0000000000001,2
2024-04-10,P1,PE,74300.0,2024-04-10_P1_PE_74300,INITIAL,2024-04-10 09:45:00+05:30,102.7,128.375,10.270000000000001,2024-04-10 15:28:00+05:30,52.55,EOD,50.150000000000006,1003.0000000000001,2
2024-04-10,P2,PE,74900.0,2024-04-10_P2_PE_74900,INITIAL,2024-04-10 13:23:00+05:30,231.0,288.75,23.1,2024-04-10 15:28:00+05:30,207.2,EOD,23.80000000000001,476.0000000000002,2
2024-04-12,P1,CE,75300.0,2024-04-12_P1_CE_75300,INITIAL,2024-04-12 09:45:00+05:30,23.55,29.4375,2.355,2024-04-12 14:04:00+05:30,2.355,TARGET,21.195,423.9,0
