instrument,direction,option_type,strike,expiry_type,expiry_code,signal_time,base_price,parts_filled,total_levels,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price
NIFTY,sell,STRADDLE,23600.0,MONTH,2,2025-03-27 13:13:00+05:30,748.45,1,1,748.45,2025-03-27 13:15:00+05:30,740.65,TARGET,7.800000000000068,1.042153784487951,585.0000000000051,75,CLOSED,23600.0,23600.0,452.05,296.4,444.65,296.0
NIFTY,sell,STRADDLE,23600.0,MONTH,2,2025-03-27 13:34:00+05:30,743.25,1,1,743.25,2025-03-27 13:38:00+05:30,734.4,TARGET,8.850000000000023,1.1907164480322938,663.7500000000017,75,CLOSED,23600.0,23600.0,453.25,290.0,441.45,292.95
NIFTY,sell,STRADDLE,23600.0,MONTH,2,2025-03-27 14:08:00+05:30,742.75,1,1,742.75,2025-03-27 14:23:00+05:30,735.05,TARGET,7.7000000000000455,1.0366879838438297,577.5000000000034,75,CLOSED,23600.0,23600.0,453.25,289.5,448.65,286.4
NIFTY,sell,STRADDLE,23600.0,MONTH,2,2025-03-27 14:29:00+05:30,741.45,1,1,741.45,2025-03-27 14:40:00+05:30,732.6500000000001,TARGET,8.799999999999955,1.1868635781239403,659.9999999999966,75,CLOSED,23600.0,23600.0,449.5,291.95,441.6,291.05
NIFTY,sell,STRADDLE,23550.0,MONTH,1,2025-03-28 10:06:00+05:30,718.2,1,1,718.2,2025-03-28 10:11:00+05:30,688.6500000000001,TARGET,29.549999999999955,4.114452798663319,2216.2499999999964,75,CLOSED,23550.0,23550.0,439.6,278.6,407.3,281.35
NIFTY,sell,STRADDLE,23650.0,MONTH,1,2025-03-28 11:01:00+05:30,728.85,1,1,728.85,2025-03-28 11:02:00+05:30,702.15,TARGET,26.700000000000045,3.6633052068326877,2002.5000000000034,75,CLOSED,23650.0,23650.0,444.85,284.0,418.15,284.0
NIFTY,sell,STRADDLE,23600.0,MONTH,1,2025-03-28 11:03:00+05:30,728.0,1,1,728.0,2025-03-28 11:04:00+05:30,702.15,TARGET,25.850000000000023,3.550824175824179,1938.7500000000018,75,CLOSED,23600.0,23600.0,444.0,284.0,438.0,264.15
NIFTY,sell,STRADDLE,23500.0,MONTH,1,2025-03-28 13:27:00+05:30,688.05,1,1,688.05,2025-03-28 13:29:00+05:30,676.85,TARGET,11.199999999999932,1.6277886781483806,839.9999999999949,75,CLOSED,23500.0,23500.0,414.55,273.5,400.85,276.0
NIFTY,sell,STRADDLE,23250.0,MONTH,1,2025-04-01 11:11:00+05:30,742.1,1,1,742.1,2025-04-01 11:12:00+05:30,714.7,TARGET,27.399999999999977,3.69222476755154,2054.999999999998,75,CLOSED,23250.0,23250.0,462.0,280.1,434.6,280.1
NIFTY,sell,STRADDLE,23200.0,MONTH,1,2025-04-01 11:46:00+05:30,721.8,1,1,721.8,2025-04-01 11:47:00+05:30,710.4000000000001,TARGET,11.399999999999864,1.579384871155426,854.9999999999898,75,CLOSED,23200.0,23200.0,447.25,274.55,442.1,268.3
NIFTY,sell,STRADDLE,23150.0,MONTH,1,2025-04-01 13:19:00+05:30,722.85,1,1,722.85,2025-04-01 13:22:00+05:30,714.05,TARGET,8.800000000000068,1.2174033340250492,660.0000000000051,75,CLOSED,23150.0,23150.0,458.8,264.05,450.0,264.05
NIFTY,sell,STRADDLE,23150.0,MONTH,1,2025-04-01 14:32:00+05:30,722.9,1,1,722.9,2025-04-01 14:33:00+05:30,710.7,TARGET,12.199999999999932,1.6876469774519203,914.9999999999949,75,CLOSED,23150.0,23150.0,456.45,266.45,456.45,254.25
NIFTY,sell,STRADDLE,23250.0,MONTH,1,2025-04-02 10:22:00+05:30,700.15,1,1,700.15,2025-04-02 10:24:00+05:30,691.0999999999999,TARGET,9.050000000000068,1.2925801613939967,678.7500000000051,75,CLOSED,23250.0,23250.0,424.45,275.7,416.95,274.15
NIFTY,sell,STRADDLE,23250.0,MONTH,1,2025-04-02 11:26:00+05:30,709.9000000000001,1,1,709.9000000000001,2025-04-02 11:28:00+05:30,695.95,TARGET,13.950000000000045,1.9650655021834125,1046.2500000000034,75,CLOSED,23250.0,23250.0,433.1,276.8,433.1,262.85
NIFTY,sell,STRADDLE,23300.0,MONTH,1,2025-04-02 12:26:00+05:30,685.8499999999999,1,1,685.8499999999999,2025-04-02 12:28:00+05:30,675.65,TARGET,10.199999999999932,1.4872056572136667,764.9999999999949,75,CLOSED,23300.0,23300.0,419.4,266.45,404.0,271.65
NIFTY,sell,STRADDLE,23300.0,MONTH,1,2025-04-02 13:23:00+05:30,687.6,1,1,687.6,2025-04-02 13:37:00+05:30,679.55,TARGET,8.050000000000068,1.1707388016288638,603.7500000000051,75,CLOSED,23300.0,23300.0,415.0,272.6,406.05,273.5
NIFTY,sell,STRADDLE,23250.0,MONTH,1,2025-04-02 13:47:00+05:30,702.9,1,1,702.9,2025-04-02 13:55:00+05:30,681.45,TARGET,21.449999999999932,3.051643192488253,1608.749999999995,75,CLOSED,23250.0,23250.0,427.0,275.9,422.25,259.2
NIFTY,sell,STRADDLE,23300.0,MONTH,1,2025-04-02 14:39:00+05:30,679.8499999999999,1,1,679.8499999999999,2025-04-02 14:45:00+05:30,683.95,EOD,-4.100000000000136,-0.6030742075458023,-307.50000000001023,75,CLOSED,23300.0,23300.0,409.2,270.65,413.5,270.45
NIFTY,sell,STRADDLE,23300.0,MONTH,1,2025-04-03 11:36:00+05:30,686.65,1,1,686.65,2025-04-03 11:37:00+05:30,658.2,TARGET,28.449999999999932,4.143304449137105,2133.749999999995,75,CLOSED,23300.0,23300.0,412.2,274.45,383.75,274.45
NIFTY,sell,STRADDLE,23300.0,MONTH,1,2025-04-03 12:07:00+05:30,656.8,1,1,656.8,2025-04-03 12:23:00+05:30,647.3,TARGET,9.5,1.446406820950061,712.5,75,CLOSED,23300.0,23300.0,389.75,267.05,376.0,271.3
NIFTY,sell,STRADDLE,23250.0,MONTH,1,2025-04-03 13:17:00+05:30,664.0,1,1,664.0,2025-04-03 13:34:00+05:30,690.35,STOP_LOSS,-26.350000000000023,-3.9683734939759066,-1976.2500000000018,75,CLOSED,23250.0,23250.0,399.0,265.0,434.35,256.0
NIFTY,sell,STRADDLE,23250.0,MONTH,1,2025-04-03 14:01:00+05:30,668.75,1,1,668.75,2025-04-03 14:18:00+05:30,660.3499999999999,TARGET,8.400000000000091,1.2560747663551537,630.0000000000068,75,CLOSED,23250.0,23250.0,410.15,258.6,402.65,257.7
NIFTY,sell,STRADDLE,23150.0,MONTH,1,2025-04-04 09:36:00+05:30,689.8,1,1,689.8,2025-04-04 09:37:00+05:30,661.4000000000001,TARGET,28.399999999999864,4.117135401565652,2129.99999999999,75,CLOSED,23150.0,23150.0,409.8,280.0,377.55,283.85
NIFTY,sell,STRADDLE,21850.0,MONTH,1,2025-04-07 12:37:00+05:30,1097.1,1,1,1097.1,2025-04-07 12:38:00+05:30,1082.85,TARGET,14.25,1.2988788624555647,1068.75,75,CLOSED,21850.0,21850.0,597.1,500.0,597.1,485.75
NIFTY,sell,STRADDLE,21900.0,MONTH,1,2025-04-07 13:25:00+05:30,1103.85,1,1,1103.85,2025-04-07 13:37:00+05:30,1043.45,TARGET,60.399999999999864,5.471757938125639,4529.99999999999,75,CLOSED,21900.0,21900.0,610.0,493.85,549.6,493.85
NIFTY,sell,STRADDLE,22450.0,MONTH,1,2025-04-08 10:12:00+05:30,928.5,1,1,928.5,2025-04-08 10:14:00+05:30,896.05,TARGET,32.450000000000045,3.494884221863225,2433.7500000000036,75,CLOSED,22450.0,22450.0,514.6,413.9,466.05,430.0
NIFTY,sell,STRADDLE,22450.0,MONTH,1,2025-04-08 11:47:00+05:30,955.65,1,1,955.65,2025-04-08 11:49:00+05:30,924.05,TARGET,31.600000000000023,3.3066499241354075,2370.000000000002,75,CLOSED,22450.0,22450.0,526.65,429.0,502.05,422.0
NIFTY,sell,STRADDLE,22650.0,MONTH,1,2025-04-08 12:43:00+05:30,936.75,1,1,936.75,2025-04-08 12:44:00+05:30,902.8499999999999,TARGET,33.90000000000009,3.6188951160928835,2542.500000000007,75,CLOSED,22650.0,22650.0,519.95,416.8,494.2,408.65
NIFTY,sell,STRADDLE,22600.0,MONTH,1,2025-04-08 13:47:00+05:30,964.05,1,1,964.05,2025-04-08 13:48:00+05:30,922.1500000000001,TARGET,41.899999999999864,4.346247601265481,3142.49999999999,75,CLOSED,22600.0,22600.0,533.25,430.8,501.1,421.05
NIFTY,sell,STRADDLE,22450.0,MONTH,1,2025-04-09 09:46:00+05:30,950.95,1,1,950.95,2025-04-09 09:48:00+05:30,936.8499999999999,TARGET,14.100000000000136,1.4827277985172864,1057.5000000000102,75,CLOSED,22450.0,22450.0,534.85,416.1,515.65,421.2
NIFTY,sell,STRADDLE,22400.0,MONTH,1,2025-04-09 09:56:00+05:30,961.8,1,1,961.8,2025-04-09 10:00:00+05:30,949.6,TARGET,12.199999999999932,1.2684549802453662,914.9999999999949,75,CLOSED,22400.0,22400.0,531.75,430.05,520.0,429.6
NIFTY,sell,STRADDLE,22450.0,MONTH,1,2025-04-09 10:09:00+05:30,970.6,1,1,970.6,2025-04-09 10:10:00+05:30,943.9000000000001,TARGET,26.699999999999932,2.7508757469606357,2002.499999999995,75,CLOSED,22450.0,22450.0,537.0,433.6,492.05,451.85
NIFTY,sell,STRADDLE,22350.0,MONTH,1,2025-04-09 11:09:00+05:30,942.65,1,1,942.65,2025-04-09 11:14:00+05:30,929.4,TARGET,13.25,1.405611838964621,993.75,75,CLOSED,22350.0,22350.0,522.65,420.0,522.65,406.75
NIFTY,sell,STRADDLE,22450.0,MONTH,1,2025-04-09 12:26:00+05:30,959.75,1,1,959.75,2025-04-09 12:29:00+05:30,938.4000000000001,TARGET,21.34999999999991,2.2245376400104098,1601.2499999999932,75,CLOSED,22450.0,22450.0,534.4,425.35,508.1,430.3
NIFTY,sell,STRADDLE,22450.0,MONTH,1,2025-04-09 13:13:00+05:30,944.25,1,1,944.25,2025-04-09 13:19:00+05:30,921.55,TARGET,22.700000000000045,2.4040243579560543,1702.5000000000034,75,CLOSED,22450.0,22450.0,531.8,412.45,494.65,426.9
NIFTY,sell,STRADDLE,22400.0,MONTH,1,2025-04-09 13:27:00+05:30,932.1999999999999,1,1,932.1999999999999,2025-04-09 14:45:00+05:30,931.9,EOD,0.2999999999999545,0.03218193520703224,22.49999999999659,75,CLOSED,22400.0,22400.0,532.8,399.4,524.55,407.35
NIFTY,sell,STRADDLE,22800.0,MONTH,2,2025-04-11 10:59:00+05:30,1249.0,1,1,1249.0,2025-04-11 11:21:00+05:30,1235.15,TARGET,13.849999999999909,1.108887109687743,1038.7499999999932,75,CLOSED,22800.0,22800.0,727.65,521.35,731.15,504.0
NIFTY,sell,STRADDLE,22900.0,MONTH,2,2025-04-11 13:02:00+05:30,1234.9,1,1,1234.9,2025-04-11 13:27:00+05:30,1213.4,TARGET,21.5,1.7410316624827922,1612.5,75,CLOSED,22900.0,22900.0,707.8,527.1,678.55,534.85
NIFTY,sell,STRADDLE,22850.0,MONTH,2,2025-04-11 13:31:00+05:30,1247.9,1,1,1247.9,2025-04-11 14:13:00+05:30,1220.25,TARGET,27.65000000000009,2.215722413654947,2073.750000000007,75,CLOSED,22850.0,22850.0,716.45,531.45,652.25,568.0
NIFTY,sell,STRADDLE,23350.0,MONTH,2,2025-04-15 09:53:00+05:30,1038.6999999999998,1,1,1038.6999999999998,2025-04-15 09:55:00+05:30,980.6,TARGET,58.099999999999795,5.593530374506575,4357.4999999999845,75,CLOSED,23350.0,23350.0,603.05,435.65,545.6,435.0
NIFTY,sell,STRADDLE,23300.0,MONTH,2,2025-04-15 10:47:00+05:30,1006.2,1,1,1006.2,2025-04-15 10:58:00+05:30,996.0,TARGET,10.200000000000045,1.0137149672033436,765.0000000000034,75,CLOSED,23300.0,23300.0,586.6,419.6,583.0,413.0
NIFTY,sell,STRADDLE,23300.0,MONTH,2,2025-04-15 11:29:00+05:30,993.8,1,1,993.8,2025-04-15 11:56:00+05:30,983.6,TARGET,10.199999999999932,1.0263634534111423,764.9999999999949,75,CLOSED,23300.0,23300.0,585.0,408.8,579.2,404.4
NIFTY,sell,STRADDLE,23300.0,MONTH,2,2025-04-15 12:08:00+05:30,992.3,1,1,992.3,2025-04-15 14:08:00+05:30,981.55,TARGET,10.75,1.0833417313312508,806.25,75,CLOSED,23300.0,23300.0,585.3,407.0,577.85,403.7
NIFTY,sell,STRADDLE,23350.0,MONTH,2,2025-04-15 14:15:00+05:30,997.55,1,1,997.55,2025-04-15 14:24:00+05:30,954.2,TARGET,43.34999999999991,4.345646834745116,3251.249999999993,75,CLOSED,23350.0,23350.0,576.25,421.3,548.95,405.25
NIFTY,sell,STRADDLE,23350.0,MONTH,2,2025-04-16 09:39:00+05:30,919.6,1,1,919.6,2025-04-16 10:04:00+05:30,909.45,TARGET,10.149999999999977,1.1037407568508022,761.2499999999983,75,CLOSED,23350.0,23350.0,520.85,398.75,522.4,387.05
NIFTY,sell,STRADDLE,23350.0,MONTH,2,2025-04-16 10:16:00+05:30,920.6,1,1,920.6,2025-04-16 11:03:00+05:30,962.55,STOP_LOSS,-41.94999999999993,-4.556810775581136,-3146.249999999995,75,CLOSED,23350.0,23350.0,519.7,400.9,515.55,447.0
NIFTY,sell,STRADDLE,23300.0,MONTH,2,2025-04-16 11:15:00+05:30,948.95,1,1,948.95,2025-04-16 11:29:00+05:30,920.3,TARGET,28.65000000000009,3.0191264028663354,2148.750000000007,75,CLOSED,23300.0,23300.0,552.6,396.35,521.05,399.25
NIFTY,sell,STRADDLE,23350.0,MONTH,2,2025-04-16 11:42:00+05:30,972.9499999999999,1,1,972.9499999999999,2025-04-16 11:43:00+05:30,949.85,TARGET,23.09999999999991,2.374222724703213,1732.4999999999932,75,CLOSED,23350.0,23350.0,546.05,426.9,522.95,426.9
NIFTY,sell,STRADDLE,23350.0,MONTH,2,2025-04-16 12:19:00+05:30,946.2,1,1,946.2,2025-04-16 13:20:00+05:30,924.0,TARGET,22.200000000000045,2.3462270133164282,1665.0000000000034,75,CLOSED,23350.0,23350.0,529.0,417.2,494.3,429.7
NIFTY,sell,STRADDLE,23400.0,MONTH,2,2025-04-16 13:58:00+05:30,958.3,1,1,958.3,2025-04-16 14:45:00+05:30,963.3,EOD,-5.0,-0.5217572785140353,-375.0,75,CLOSED,23400.0,23400.0,538.05,420.25,548.0,415.3
NIFTY,sell,STRADDLE,23400.0,MONTH,2,2025-04-17 09:46:00+05:30,960.75,1,1,960.75,2025-04-17 09:57:00+05:30,947.8,TARGET,12.950000000000045,1.3479052823315165,971.2500000000034,75,CLOSED,23400.0,23400.0,556.1,404.65,546.55,401.25
NIFTY,sell,STRADDLE,23400.0,MONTH,2,2025-04-17 10:41:00+05:30,964.05,1,1,964.05,2025-04-17 10:56:00+05:30,952.6999999999999,TARGET,11.350000000000023,1.1773248275504407,851.2500000000017,75,CLOSED,23400.0,23400.0,559.35,404.7,550.55,402.15
NIFTY,sell,STRADDLE,23450.0,MONTH,2,2025-04-17 11:10:00+05:30,981.45,1,1,981.45,2025-04-17 11:15:00+05:30,951.8,TARGET,29.65000000000009,3.021040297518986,2223.750000000007,75,CLOSED,23450.0,23450.0,560.0,421.45,550.0,401.8
NIFTY,sell,STRADDLE,23500.0,MONTH,2,2025-04-17 11:28:00+05:30,968.1,1,1,968.1,2025-04-17 11:42:00+05:30,997.35,STOP_LOSS,-29.25,-3.021382088627208,-2193.75,75,CLOSED,23500.0,23500.0,556.1,412.0,594.7,402.65
NIFTY,sell,STRADDLE,23750.0,MONTH,2,2025-04-17 12:48:00+05:30,958.5999999999999,1,1,958.5999999999999,2025-04-17 12:49:00+05:30,930.5,TARGET,28.09999999999991,2.9313582307531725,2107.499999999993,75,CLOSED,23750.0,23750.0,537.55,421.05,520.45,410.05
NIFTY,sell,STRADDLE,23800.0,MONTH,2,2025-04-17 13:15:00+05:30,938.75,1,1,938.75,2025-04-17 14:00:00+05:30,962.95,STOP_LOSS,-24.200000000000045,-2.577896138482029,-1815.0000000000034,75,CLOSED,23800.0,23800.0,530.75,408.0,560.0,402.95
NIFTY,sell,STRADDLE,23850.0,MONTH,2,2025-04-17 14:02:00+05:30,959.8499999999999,1,1,959.8499999999999,2025-04-17 14:11:00+05:30,940.95,TARGET,18.899999999999864,1.9690576652601828,1417.4999999999898,75,CLOSED,23850.0,23850.0,539.15,420.7,530.95,410.0
NIFTY,sell,STRADDLE,24000.0,MONTH,2,2025-04-21 09:42:00+05:30,907.15,1,1,907.15,2025-04-21 10:15:00+05:30,936.05,STOP_LOSS,-28.899999999999977,-3.1858016866008905,-2167.499999999998,75,CLOSED,24000.0,24000.0,516.4,390.75,547.25,388.8
NIFTY,sell,STRADDLE,24000.0,MONTH,2,2025-04-21 10:23:00+05:30,941.05,1,1,941.05,2025-04-21 10:46:00+05:30,929.3499999999999,TARGET,11.700000000000045,1.243292067371558,877.5000000000034,75,CLOSED,24000.0,24000.0,542.8,398.25,566.9,362.45
NIFTY,sell,STRADDLE,24100.0,MONTH,2,2025-04-21 11:18:00+05:30,913.25,1,1,913.25,2025-04-21 11:30:00+05:30,903.75,TARGET,9.5,1.0402408978921434,712.5,75,CLOSED,24100.0,24100.0,538.8,374.45,526.65,377.1
NIFTY,sell,STRADDLE,24150.0,MONTH,2,2025-04-21 12:12:00+05:30,901.25,1,1,901.25,2025-04-21 12:14:00+05:30,887.2,TARGET,14.049999999999955,1.5589459084604664,1053.7499999999966,75,CLOSED,24150.0,24150.0,508.3,392.95,502.05,385.15
NIFTY,sell,STRADDLE,24150.0,MONTH,2,2025-04-21 12:27:00+05:30,916.05,1,1,916.05,2025-04-21 12:28:00+05:30,895.25,TARGET,20.799999999999955,2.2706184160253216,1559.9999999999966,75,CLOSED,24150.0,24150.0,528.0,388.05,522.3,372.95
NIFTY,sell,STRADDLE,24200.0,MONTH,2,2025-04-21 12:36:00+05:30,894.55,1,1,894.55,2025-04-21 13:44:00+05:30,874.55,TARGET,20.0,2.235760997149405,1500.0,75,CLOSED,24200.0,24200.0,500.75,393.8,459.7,414.85
NIFTY,sell,STRADDLE,24150.0,MONTH,2,2025-04-21 14:40:00+05:30,926.2,1,1,926.2,2025-04-21 14:41:00+05:30,899.95,TARGET,26.25,2.834161088317858,1968.75,75,CLOSED,24150.0,24150.0,527.15,399.05,500.9,399.05
NIFTY,sell,STRADDLE,24200.0,MONTH,2,2025-04-22 10:11:00+05:30,903.55,1,1,903.55,2025-04-22 14:45:00+05:30,897.2,EOD,6.349999999999909,0.702783465220509,476.2499999999932,75,CLOSED,24200.0,24200.0,508.95,394.6,500.85,396.35
NIFTY,sell,STRADDLE,24250.0,MONTH,2,2025-04-23 11:46:00+05:30,918.45,1,1,918.45,2025-04-23 11:58:00+05:30,906.55,TARGET,11.900000000000091,1.295661168272643,892.5000000000068,75,CLOSED,24250.0,24250.0,523.0,395.45,511.55,395.0
NIFTY,sell,STRADDLE,24250.0,MONTH,2,2025-04-23 12:44:00+05:30,935.05,1,1,935.05,2025-04-23 12:45:00+05:30,909.3,TARGET,25.75,2.7538634297631144,1931.25,75,CLOSED,24250.0,24250.0,539.35,395.7,514.3,395.0
NIFTY,sell,STRADDLE,24250.0,MONTH,2,2025-04-23 13:27:00+05:30,925.45,1,1,925.45,2025-04-23 14:45:00+05:30,935.05,EOD,-9.599999999999909,-1.0373331892592694,-719.9999999999932,75,CLOSED,24250.0,24250.0,532.85,392.6,563.0,372.05
NIFTY,sell,STRADDLE,24300.0,MONTH,2,2025-04-24 09:34:00+05:30,945.1,1,1,945.1,2025-04-24 09:44:00+05:30,935.05,TARGET,10.050000000000068,1.0633795365569854,753.7500000000051,75,CLOSED,24300.0,24300.0,559.7,385.4,520.15,414.9
NIFTY,sell,STRADDLE,24300.0,MONTH,2,2025-04-24 10:17:00+05:30,945.45,1,1,945.45,2025-04-24 10:55:00+05:30,935.5,TARGET,9.950000000000045,1.0524089058120518,746.2500000000034,75,CLOSED,24300.0,24300.0,537.35,408.1,523.0,412.5
NIFTY,sell,STRADDLE,24250.0,MONTH,2,2025-04-24 12:44:00+05:30,939.25,1,1,939.25,2025-04-24 12:57:00+05:30,927.55,TARGET,11.700000000000045,1.245674740484434,877.5000000000034,75,CLOSED,24250.0,24250.0,542.0,397.25,533.05,394.5
NIFTY,sell,STRADDLE,24250.0,MONTH,2,2025-04-24 13:57:00+05:30,926.0500000000001,1,1,926.0500000000001,2025-04-24 14:45:00+05:30,925.3,EOD,0.7500000000001137,0.08098914745425341,56.25000000000853,75,CLOSED,24250.0,24250.0,525.95,400.1,525.3,400.0
NIFTY,sell,STRADDLE,24050.0,MONTH,1,2025-04-25 13:15:00+05:30,362.54999999999995,1,1,362.54999999999995,2025-04-25 13:44:00+05:30,371.95,STOP_LOSS,-9.400000000000034,-2.5927458281616427,-705.0000000000025,75,CLOSED,24050.0,24050.0,188.45,174.1,212.0,159.95
NIFTY,sell,STRADDLE,24250.0,MONTH,1,2025-04-28 10:41:00+05:30,236.55,1,1,236.55,2025-04-28 10:45:00+05:30,242.6,STOP_LOSS,-6.049999999999983,-2.5575988163178955,-453.74999999999875,75,CLOSED,24250.0,24250.0,127.8,108.75,133.0,109.6
NIFTY,sell,STRADDLE,24250.0,MONTH,1,2025-04-28 10:47:00+05:30,241.75,1,1,241.75,2025-04-28 10:50:00+05:30,239.25,TARGET,2.5,1.0341261633919339,187.5,75,CLOSED,24250.0,24250.0,128.95,112.8,137.3,101.95
NIFTY,sell,STRADDLE,24300.0,MONTH,1,2025-04-28 11:45:00+05:30,221.0,1,1,221.0,2025-04-28 12:15:00+05:30,227.65,STOP_LOSS,-6.650000000000006,-3.0090497737556587,-498.75000000000045,75,CLOSED,24300.0,24300.0,112.85,108.15,128.4,99.25
NIFTY,sell,STRADDLE,24300.0,MONTH,1,2025-04-28 12:17:00+05:30,226.75,1,1,226.75,2025-04-28 12:27:00+05:30,232.9,STOP_LOSS,-6.150000000000006,-2.712238147739804,-461.25000000000045,75,CLOSED,24300.0,24300.0,133.5,93.25,140.75,92.15
NIFTY,sell,STRADDLE,24350.0,MONTH,1,2025-04-29 11:32:00+05:30,142.55,1,1,142.55,2025-04-29 11:34:00+05:30,140.8,TARGET,1.75,1.227639424763241,131.25,75,CLOSED,24350.0,24350.0,60.8,81.75,64.45,76.35
NIFTY,sell,STRADDLE,24350.0,MONTH,1,2025-04-29 11:36:00+05:30,143.45,1,1,143.45,2025-04-29 11:38:00+05:30,141.39999999999998,TARGET,2.0500000000000114,1.4290693621470976,153.75000000000085,75,CLOSED,24350.0,24350.0,67.95,75.5,66.1,75.3
NIFTY,sell,STRADDLE,24300.0,MONTH,1,2025-04-29 12:00:00+05:30,153.2,1,1,153.2,2025-04-29 12:03:00+05:30,151.15,TARGET,2.049999999999983,1.3381201044386313,153.74999999999872,75,CLOSED,24300.0,24300.0,73.25,79.95,82.0,69.15
NIFTY,sell,STRADDLE,24350.0,MONTH,1,2025-04-29 14:17:00+05:30,119.1,1,1,119.1,2025-04-29 14:22:00+05:30,116.30000000000001,TARGET,2.799999999999983,2.350965575146921,209.99999999999872,75,CLOSED,24350.0,24350.0,60.95,58.15,59.95,56.35
NIFTY,sell,STRADDLE,24350.0,MONTH,1,2025-04-30 11:18:00+05:30,70.15,1,1,70.15,2025-04-30 11:19:00+05:30,62.5,TARGET,7.650000000000006,10.905203136136857,573.7500000000005,75,CLOSED,24350.0,24350.0,45.15,25.0,38.25,24.25
NIFTY,sell,STRADDLE,24350.0,MONTH,1,2025-04-30 12:52:00+05:30,38.55,1,1,38.55,2025-04-30 12:53:00+05:30,35.6,TARGET,2.9499999999999957,7.652399481193245,221.2499999999997,75,CLOSED,24350.0,24350.0,20.55,18.0,18.8,16.8
NIFTY,sell,STRADDLE,24350.0,MONTH,1,2025-04-30 14:34:00+05:30,16.65,1,1,16.65,2025-04-30 14:35:00+05:30,15.0,TARGET,1.6499999999999986,9.909909909909901,123.74999999999989,75,CLOSED,24350.0,24350.0,3.05,13.6,3.2,11.8
NIFTY,sell,STRADDLE,24500.0,MONTH,1,2025-05-02 09:38:00+05:30,852.05,1,1,852.05,2025-05-02 09:49:00+05:30,873.6500000000001,STOP_LOSS,-21.600000000000136,-2.535062496332391,-1620.0000000000102,75,CLOSED,24500.0,24500.0,501.8,350.25,528.85,344.8
NIFTY,sell,STRADDLE,24350.0,MONTH,1,2025-05-02 11:49:00+05:30,885.95,1,1,885.95,2025-05-02 11:56:00+05:30,874.15,TARGET,11.800000000000068,1.3319036062983314,885.0000000000051,75,CLOSED,24350.0,24350.0,485.0,400.95,492.45,381.7
NIFTY,sell,STRADDLE,24300.0,MONTH,1,2025-05-02 13:05:00+05:30,887.9,1,1,887.9,2025-05-02 13:17:00+05:30,877.9,TARGET,10.0,1.1262529564140107,750.0,75,CLOSED,24300.0,24300.0,478.9,409.0,493.9,384.0
NIFTY,sell,STRADDLE,24400.0,MONTH,1,2025-05-02 13:32:00+05:30,867.85,1,1,867.85,2025-05-02 13:48:00+05:30,858.8,TARGET,9.050000000000068,1.0428069366826143,678.7500000000051,75,CLOSED,24400.0,24400.0,491.0,376.85,470.0,388.8
NIFTY,sell,STRADDLE,24350.0,MONTH,1,2025-05-02 14:18:00+05:30,879.55,1,1,879.55,2025-05-02 14:21:00+05:30,870.0,TARGET,9.549999999999955,1.085782502416003,716.2499999999966,75,CLOSED,24350.0,24350.0,487.55,392.0,472.0,398.0
NIFTY,sell,STRADDLE,24400.0,MONTH,1,2025-05-05 09:34:00+05:30,854.7,1,1,854.7,2025-05-05 09:36:00+05:30,845.4,TARGET,9.300000000000068,1.088101088101096,697.5000000000051,75,CLOSED,24400.0,24400.0,472.3,382.4,473.95,371.45
NIFTY,sell,STRADDLE,24500.0,MONTH,1,2025-05-05 09:54:00+05:30,833.5,1,1,833.5,2025-05-05 10:19:00+05:30,824.05,TARGET,9.450000000000045,1.1337732453509353,708.7500000000034,75,CLOSED,24500.0,24500.0,462.0,371.5,454.75,369.3
NIFTY,sell,STRADDLE,24500.0,MONTH,1,2025-05-05 10:36:00+05:30,834.7,1,1,834.7,2025-05-05 10:51:00+05:30,823.0,TARGET,11.700000000000045,1.40170121001558,877.5000000000034,75,CLOSED,24500.0,24500.0,476.45,358.25,469.0,354.0
NIFTY,sell,STRADDLE,24450.0,MONTH,1,2025-05-05 11:56:00+05:30,836.9,1,1,836.9,2025-05-05 11:57:00+05:30,811.55,TARGET,25.350000000000023,3.0290357270880657,1901.2500000000018,75,CLOSED,24450.0,24450.0,471.9,365.0,448.0,363.55
NIFTY,sell,STRADDLE,24450.0,MONTH,1,2025-05-05 13:15:00+05:30,811.85,1,1,811.85,2025-05-05 13:33:00+05:30,803.35,TARGET,8.5,1.0469914393052904,637.5,75,CLOSED,24450.0,24450.0,452.3,359.55,455.0,348.35
NIFTY,sell,STRADDLE,24500.0,MONTH,1,2025-05-05 13:55:00+05:30,796.5,1,1,796.5,2025-05-05 14:18:00+05:30,785.95,TARGET,10.549999999999955,1.324544883866912,791.2499999999966,75,CLOSED,24500.0,24500.0,440.45,356.05,417.4,368.55
NIFTY,sell,STRADDLE,24500.0,MONTH,1,2025-05-05 14:30:00+05:30,793.3499999999999,1,1,793.3499999999999,2025-05-05 14:45:00+05:30,796.0,EOD,-2.650000000000091,-0.3340265960799258,-198.75000000000682,75,CLOSED,24500.0,24500.0,432.2,361.15,428.5,367.5
