instrument,direction,option_type,strike,expiry_type,expiry_code,signal_time,base_price,parts_filled,total_levels,avg_entry_price,exit_time,exit_price,exit_reason,pnl,pnl_pct,money_pnl,lot_size,status,level_1_target,level_1_pct,level_1_capital_pct,part_1_time,part_1_price
NIFTY,buy,CE,24800.0,WEEK,1,2025-05-13 11:02:00+05:30,194.15,1,1,194.15,2025-05-13 11:04:00+05:30,208.71125,TARGET,14.561250000000001,7.5,1092.09375,75,CLOSED,194.15,0,100.0,2025-05-13 11:02:00+05:30,194.15
NIFTY,buy,PE,24650.0,WEEK,1,2025-05-13 12:33:00+05:30,164.2,1,1,164.2,2025-05-13 12:36:00+05:30,176.515,TARGET,12.314999999999998,7.5,923.6249999999998,75,CLOSED,164.2,0,100.0,2025-05-13 12:33:00+05:30,164.2
NIFTY,buy,PE,24600.0,WEEK,1,2025-05-13 12:54:00+05:30,171.25,1,1,171.25,2025-05-13 12:58:00+05:30,184.09375,TARGET,12.84375,7.5,963.28125,75,CLOSED,171.25,0,100.0,2025-05-13 12:54:00+05:30,171.25
NIFTY,buy,PE,24600.0,WEEK,1,2025-05-13 13:58:00+05:30,170.0,1,1,170.0,2025-05-13 14:02:00+05:30,163.2,STOP_LOSS,-6.800000000000011,-4.000000000000007,-510.00000000000085,75,CLOSED,170.0,0,100.0,2025-05-13 13:58:00+05:30,170.0
NIFTY,buy,PE,24700.0,WEEK,1,2025-05-14 10:52:00+05:30,116.0,1,1,116.0,2025-05-14 10:54:00+05:30,111.36,STOP_LOSS,-4.640000000000001,-4.000000000000001,-348.00000000000006,75,CLOSED,116.0,0,100.0,2025-05-14 10:52:00+05:30,116.0
NIFTY,buy,PE,24700.0,WEEK,1,2025-05-14 10:59:00+05:30,126.45,1,1,126.45,2025-05-14 11:00:00+05:30,121.392,STOP_LOSS,-5.058000000000007,-4.000000000000005,-379.35000000000053,75,CLOSED,126.45,0,100.0,2025-05-14 10:59:00+05:30,126.45
NIFTY,buy,PE,24700.0,WEEK,1,2025-05-14 11:43:00+05:30,114.85,1,1,114.85,2025-05-14 11:45:00+05:30,123.46374999999999,TARGET,8.613749999999996,7.499999999999997,646.0312499999997,75,CLOSED,114.85,0,100.0,2025-05-14 11:43:00+05:30,114.85
NIFTY,buy,PE,24650.0,WEEK,1,2025-05-14 11:49:00+05:30,121.05,1,1,121.05,2025-05-14 11:50:00+05:30,116.208,STOP_LOSS,-4.841999999999999,-3.9999999999999996,-363.1499999999999,75,CLOSED,121.05,0,100.0,2025-05-14 11:49:00+05:30,121.05
NIFTY,buy,PE,24650.0,WEEK,1,2025-05-14 12:37:00+05:30,112.4,1,1,112.4,2025-05-14 12:39:00+05:30,120.83,TARGET,8.429999999999993,7.499999999999993,632.2499999999994,75,CLOSED,112.4,0,100.0,2025-05-14 12:37:00+05:30,112.4
NIFTY,buy,PE,24550.0,WEEK,1,2025-05-14 12:50:00+05:30,106.5,1,1,106.5,2025-05-14 12:51:00+05:30,114.4875,TARGET,7.987499999999997,7.499999999999997,599.0624999999998,75,CLOSED,106.5,0,100.0,2025-05-14 12:50:00+05:30,106.5
NIFTY,buy,CE,24650.0,WEEK,1,2025-05-14 13:25:00+05:30,95.85,1,1,95.85,2025-05-14 13:26:00+05:30,92.01599999999999,STOP_LOSS,-3.834000000000003,-4.0000000000000036,-287.55000000000024,75,CLOSED,95.85,0,100.0,2025-05-14 13:25:00+05:30,95.85
