time,open,high,low,close,EMA 126,Upper Band,Lower Band
2026-05-14T11:42:00+05:30,23647.5,23669.45,23643.3,23668.6,23499.851797482756,23524.851797482756,23474.851797482756
2026-05-14T11:45:00+05:30,23670.7,23682.7,23645.05,23667.85,23502.49743846728,23527.49743846728,23477.49743846728
2026-05-14T11:48:00+05:30,23668.65,23687.65,23664.95,23687.55,23505.411652034723,23530.411652034723,23480.411652034723
2026-05-14T11:51:00+05:30,23688.75,23702.5,23676.8,23680.4,23508.167374049925,23533.167374049925,23483.167374049925
2026-05-14T11:54:00+05:30,23681.45,23687.55,23666.9,23681,23510.889147686932,23535.889147686932,23485.889147686932
2026-05-14T11:57:00+05:30,23682.5,23689.3,23678.8,23684.6,23513.624751660365,23538.624751660365,23488.624751660365
2026-05-14T12:00:00+05:30,23685.55,23685.55,23653.45,23664.7,23516.003889429492,23541.003889429492,23491.003889429492
2026-05-14T12:03:00+05:30,23667.3,23667.3,23645.95,23654.95,23518.192017155012,23543.192017155012,23493.192017155012
2026-05-14T12:06:00+05:30,23655.9,23669.3,23646.4,23665.25,23520.5078909006,23545.5078909006,23495.5078909006
2026-05-14T12:09:00+05:30,23666.4,23667.15,23636.45,23650.5,23522.55501072894,23547.55501072894,23497.55501072894
2026-05-14T12:12:00+05:30,23651.05,23668.25,23641.15,23667.4,23524.836034182026,23549.836034182026,23499.836034182026
2026-05-14T12:15:00+05:30,23667.95,23707.45,23667.2,23706.3,23527.693734431126,23552.693734431126,23502.693734431126
2026-05-14T12:18:00+05:30,23707.5,23708.1,23680.15,23687.65,23530.2127307393,23555.2127307393,23505.2127307393
2026-05-14T12:21:00+05:30,23688.9,23693.75,23680.45,23692.65,23532.77079797175,23557.77079797175,23507.77079797175
2026-05-14T12:24:00+05:30,23693.15,23699.8,23688.2,23695.5,23535.33346257062,23560.33346257062,23510.33346257062
2026-05-14T12:27:00+05:30,23696.65,23708.3,23691.45,23692.65,23537.810888356908,23562.810888356908,23512.810888356908
2026-05-14T12:30:00+05:30,23695.2,23701.25,23679.2,23689.95,23540.206779878845,23565.206779878845,23515.206779878845
2026-05-14T12:33:00+05:30,23691.6,23692.05,23675.35,23684.85,23542.484625865003,23567.484625865003,23517.484625865003
2026-05-14T12:36:00+05:30,23686.35,23690.15,23677.05,23678.25,23544.622663252954,23569.622663252954,23519.622663252954
2026-05-14T12:39:00+05:30,23679.1,23683.95,23667.45,23674.8,23546.67270005212,23571.67270005212,23521.67270005212
2026-05-14T12:42:00+05:30,23676.5,23702.9,23673.1,23701.7,23549.11407485445,23574.11407485445,23524.11407485445
2026-05-14T12:45:00+05:30,23703.35,23708.1,23684.15,23704.2,23551.556372888237,23576.556372888237,23526.556372888237
2026-05-14T12:48:00+05:30,23706.1,23713,23696.5,23700.95,23553.909028433303,23578.909028433303,23528.909028433303
2026-05-14T12:51:00+05:30,23703.05,23704.2,23675.8,23680.9,23555.90888625325,23580.90888625325,23530.90888625325
2026-05-14T12:54:00+05:30,23681.9,23692.5,23676.65,23679.1,23557.848903792572,23582.848903792572,23532.848903792572
2026-05-14T12:57:00+05:30,23680.85,23697.1,23679.65,23689,23559.91427538639,23584.91427538639,23534.91427538639
2026-05-14T13:00:00+05:30,23690.2,23718.2,23689.3,23716.35,23562.377830104713,23587.377830104713,23537.377830104713
2026-05-14T13:03:00+05:30,23718.95,23747.8,23717.3,23742.35,23565.21203750464,23590.21203750464,23540.21203750464
2026-05-14T13:06:00+05:30,23744.1,23744.25,23723.1,23723.1,23567.698462110864,23592.698462110864,23542.698462110864
2026-05-14T13:09:00+05:30,23725.4,23728.1,23695.9,23699.5,23569.77407688077,23594.77407688077,23544.77407688077
2026-05-14T13:12:00+05:30,23701.6,23722.85,23698,23713.55,23572.038264646428,23597.038264646428,23547.038264646428
2026-05-14T13:15:00+05:30,23715.25,23732.85,23709.65,23721.9,23574.39829197483,23599.39829197483,23549.39829197483
2026-05-14T13:18:00+05:30,23722.85,23726.35,23709.8,23717.1,23576.645562967355,23601.645562967355,23551.645562967355
2026-05-14T13:21:00+05:30,23719.85,23727.3,23713.45,23721.25,23578.922798196214,23603.922798196214,23553.922798196214
2026-05-14T13:24:00+05:30,23723.35,23725.25,23709.9,23721,23581.16023444509,23606.16023444509,23556.16023444509
2026-05-14T13:27:00+05:30,23723.95,23729.5,23711.8,23715.15,23583.2703094932,23608.2703094932,23558.2703094932
2026-05-14T13:30:00+05:30,23718.1,23734.75,23709.3,23731.35,23585.60227312323,23610.60227312323,23560.60227312323
2026-05-14T13:33:00+05:30,23732.7,23743.5,23730.9,23741.65,23588.059717640976,23613.059717640976,23563.059717640976
2026-05-14T13:36:00+05:30,23743.75,23760.45,23740.25,23755.8,23590.701296890726,23615.701296890726,23565.701296890726
2026-05-14T13:39:00+05:30,23756.55,23758.6,23738,23744.2,23593.118599301895,23618.118599301895,23568.118599301895
2026-05-14T13:42:00+05:30,23745.35,23753.1,23739.2,23752.55,23595.62933002155,23620.62933002155,23570.62933002155
2026-05-14T13:45:00+05:30,23753.8,23763.65,23741.2,23741.3,23597.923356320425,23622.923356320425,23572.923356320425
2026-05-14T13:48:00+05:30,23744.15,23749.9,23735.45,23749.9,23600.316689291758,23625.316689291758,23575.316689291758
2026-05-14T13:51:00+05:30,23751.7,23753.5,23725.95,23730.85,23602.372331980077,23627.372331980077,23577.372331980077
2026-05-14T13:54:00+05:30,23732.25,23755.1,23727.25,23750.3,23604.701901555196,23629.701901555196,23579.701901555196
2026-05-14T13:57:00+05:30,23751.1,23756.15,23745.6,23751.35,23607.01132042834,23632.01132042834,23582.01132042834
2026-05-14T14:00:00+05:30,23751.85,23758.5,23740,23748.15,23609.233976799547,23634.233976799547,23584.233976799547
2026-05-14T14:03:00+05:30,23749.75,23759.15,23742.35,23756.5,23611.553126771207,23636.553126771207,23586.553126771207
2026-05-14T14:06:00+05:30,23757.55,23768.75,23745.35,23757.65,23613.85386493229,23638.85386493229,23588.85386493229
2026-05-14T14:09:00+05:30,23758.15,23765.2,23749.8,23759.75,23616.15144186249,23641.15144186249,23591.15144186249
2026-05-14T14:12:00+05:30,23760.55,23760.55,23741.45,23744.55,23618.17346640009,23643.17346640009,23593.17346640009
2026-05-14T14:15:00+05:30,23746.45,23757.6,23744.25,23750.3,23620.254199212686,23645.254199212686,23595.254199212686
2026-05-14T14:18:00+05:30,23752.05,23754.8,23719.8,23736.2,23622.08011733532,23647.08011733532,23597.08011733532
2026-05-14T14:21:00+05:30,23736.85,23741.9,23731.05,23735.9,23623.8725564324,23648.8725564324,23598.8725564324
2026-05-14T14:24:00+05:30,23738.85,23754.15,23735.2,23750.4,23625.86511459882,23650.86511459882,23600.86511459882
2026-05-14T14:27:00+05:30,23752.2,23757.8,23747.75,23755.35,23627.904246652382,23652.904246652382,23602.904246652382
2026-05-14T14:30:00+05:30,23756.1,23765.2,23750.15,23761.8,23630.01284119329,23655.01284119329,23605.01284119329
2026-05-14T14:33:00+05:30,23763.5,23777.2,23750.05,23753.3,23631.954371253236,23656.954371253236,23606.954371253236
2026-05-14T14:36:00+05:30,23755.45,23755.45,23725.95,23741.85,23633.68501107602,23658.68501107602,23608.68501107602
2026-05-14T14:39:00+05:30,23743.8,23744.75,23722.3,23726.9,23635.1529636575,23660.1529636575,23610.1529636575
2026-05-14T14:42:00+05:30,23728.95,23735.2,23726.25,23730.1,23636.64819257628,23661.64819257628,23611.64819257628
2026-05-14T14:45:00+05:30,23729.85,23733,23696.9,23708.4,23637.778142299485,23662.778142299485,23612.778142299485
2026-05-14T14:48:00+05:30,23710.5,23713.95,23692.35,23704.35,23638.826518011305,23663.826518011305,23613.826518011305
2026-05-14T14:51:00+05:30,23706.9,23716.75,23695.8,23709.85,23639.94499804262,23664.94499804262,23614.94499804262
2026-05-14T14:54:00+05:30,23711,23714.3,23698.9,23705.45,23640.976572876596,23665.976572876596,23615.976572876596
2026-05-14T14:57:00+05:30,23706,23722.9,23688.25,23710.15,23642.065918185624,23667.065918185624,23617.065918185624
2026-05-14T15:00:00+05:30,23711.65,23713.25,23690.2,23703.95,23643.04047065514,23668.04047065514,23618.04047065514
2026-05-14T15:03:00+05:30,23706.9,23710.7,23690.35,23691.25,23643.799675841674,23668.799675841674,23618.799675841674
2026-05-14T15:06:00+05:30,23694.75,23696.05,23670.2,23690.25,23644.53117700952,23669.53117700952,23619.53117700952
2026-05-14T15:09:00+05:30,23692.25,23693.35,23670.9,23687.85,23645.21336319835,23670.21336319835,23620.21336319835
2026-05-14T15:12:00+05:30,23688.45,23689.8,23672.3,23683.8,23645.821026770027,23670.821026770027,23620.821026770027
2026-05-14T15:15:00+05:30,23683.35,23689.1,23668.15,23684.6,23646.431719261836,23671.431719261836,23621.431719261836
2026-05-14T15:18:00+05:30,23684.9,23691,23679.75,23681.6,23646.985550454563,23671.985550454563,23621.985550454563
2026-05-14T15:21:00+05:30,23682.3,23690.85,23679.35,23690.05,23647.663730762364,23672.663730762364,23622.663730762364
2026-05-14T15:24:00+05:30,23689.35,23702.3,23684.6,23701.55,23648.512333427523,23673.512333427523,23623.512333427523
2026-05-14T15:27:00+05:30,23702.05,23719.55,23700.95,23713.75,23649.539698255438,23674.539698255438,23624.539698255438
2026-05-15T09:15:00+05:30,23745.45,23774.95,23663.35,23718.3,23650.62253765299,23675.62253765299,23625.62253765299
2026-05-15T09:18:00+05:30,23719.35,23752.95,23712.25,23717.2,23651.67100162696,23676.67100162696,23626.67100162696
2026-05-15T09:21:00+05:30,23717.8,23753.35,23707.3,23749.6,23653.213190577717,23678.213190577717,23628.213190577717
2026-05-15T09:24:00+05:30,23749.1,23771.25,23743.5,23766.1,23654.990935607988,23679.990935607988,23629.990935607988
2026-05-15T09:27:00+05:30,23765.3,23796.95,23764.7,23789.3,23657.10603898424,23682.10603898424,23632.10603898424
2026-05-15T09:30:00+05:30,23787.9,23790.25,23753.15,23773.5,23658.939014748266,23683.939014748266,23633.939014748266
2026-05-15T09:33:00+05:30,23770.55,23784.9,23737.25,23749.4,23660.363597193176,23685.363597193176,23635.363597193176
2026-05-15T09:36:00+05:30,23748.45,23763.6,23734.1,23762.15,23661.96653267045,23686.96653267045,23636.96653267045
2026-05-15T09:39:00+05:30,23761.45,23785.2,23760.45,23785,23663.904067589025,23688.904067589025,23638.904067589025
2026-05-15T09:42:00+05:30,23785.75,23803.15,23784.7,23801.85,23666.076444477385,23691.076444477385,23641.076444477385
2026-05-15T09:45:00+05:30,23802.1,23818,23792.55,23813.4,23668.396500469866,23693.396500469866,23643.396500469866
2026-05-15T09:48:00+05:30,23813.45,23815.55,23791,23803.75,23670.528051643567,23695.528051643567,23645.528051643567
2026-05-15T09:51:00+05:30,23804.45,23812.2,23799.5,23804.05,23672.630759491698,23697.630759491698,23647.630759491698
2026-05-15T09:54:00+05:30,23803.95,23836,23803.95,23832.65,23675.1507475312,23700.1507475312,23650.1507475312
2026-05-15T09:57:00+05:30,23832.6,23837,23818.25,23818.4,23677.406641270867,23702.406641270867,23652.406641270867
2026-05-15T10:00:00+05:30,23817.95,23821.35,23787.7,23802.05,23679.369528809908,23704.369528809908,23654.369528809908
2026-05-15T10:03:00+05:30,23802.5,23819.55,23797.05,23807.3,23681.384181899517,23706.384181899517,23656.384181899517
2026-05-15T10:06:00+05:30,23807.1,23810.75,23789.05,23791.8,23683.123013680626,23708.123013680626,23658.123013680626
2026-05-15T10:09:00+05:30,23792.1,23801.35,23785.25,23786.45,23684.75021031558,23709.75021031558,23659.75021031558
2026-05-15T10:12:00+05:30,23787,23801.45,23781.25,23800.1,23686.566742436593,23711.566742436593,23661.566742436593
2026-05-15T10:15:00+05:30,23800.25,23815.5,23792.5,23792.7,23688.238132319482,23713.238132319482,23663.238132319482
2026-05-15T10:18:00+05:30,23792.9,23803.85,23788.75,23793.5,23689.89579952705,23714.89579952705,23664.89579952705
2026-05-15T10:21:00+05:30,23794.9,23816.55,23793.6,23802.3,23691.66594441639,23716.66594441639,23666.66594441639
2026-05-15T10:24:00+05:30,23802.6,23834.15,23801.7,23824.55,23693.758606709045,23718.758606709045,23668.758606709045
2026-05-15T10:27:00+05:30,23825.55,23831.65,23821.95,23828.85,23695.88603022544,23720.88603022544,23670.88603022544
2026-05-15T10:30:00+05:30,23828.15,23829.25,23809.85,23814.4,23697.752391954175,23722.752391954175,23672.752391954175
2026-05-15T10:33:00+05:30,23814.55,23816.1,23805.15,23809.65,23699.514559010015,23724.514559010015,23674.514559010015
2026-05-15T10:36:00+05:30,23808.95,23822.1,23805,23805.5,23701.18362107285,23726.18362107285,23676.18362107285
2026-05-15T10:39:00+05:30,23805.65,23818.9,23800.95,23817,23703.007501055956,23728.007501055956,23678.007501055956
2026-05-15T10:42:00+05:30,23816.7,23823.2,23811.95,23817.4,23704.80895773224,23729.80895773224,23679.80895773224
2026-05-15T10:45:00+05:30,23817.05,23832.05,23816.9,23824.2,23706.68913162622,23731.68913162622,23681.68913162622
2026-05-15T10:48:00+05:30,23823.85,23832.75,23821.2,23830.1,23708.632609868328,23733.632609868328,23683.632609868328
2026-05-15T10:51:00+05:30,23830.55,23839.3,23822.05,23824.85,23710.46280498851,23735.46280498851,23685.46280498851
2026-05-15T10:54:00+05:30,23824.8,23834.85,23820.25,23824.85,23712.2641781383,23737.2641781383,23687.2641781383
2026-05-15T10:57:00+05:30,23825.35,23833.5,23824.7,23829.5,23714.110411553444,23739.110411553444,23689.110411553444
2026-05-15T11:00:00+05:30,23829.55,23830.75,23799.95,23800.7,23715.47402711953,23740.47402711953,23690.47402711953
2026-05-15T11:03:00+05:30,23800.65,23800.7,23769.35,23769.35,23716.322467637332,23741.322467637332,23691.322467637332
2026-05-15T11:06:00+05:30,23768.95,23769.25,23741.8,23746.05,23716.79061775328,23741.79061775328,23691.79061775328
2026-05-15T11:09:00+05:30,23746.15,23757.2,23732.25,23753.3,23717.3655686548,23742.3655686548,23692.3655686548
2026-05-15T11:12:00+05:30,23752.85,23755.4,23741.65,23744.1,23717.786583321653,23742.786583321653,23692.786583321653
2026-05-15T11:15:00+05:30,23743.55,23743.75,23713.55,23721.1,23717.838763111864,23742.838763111864,23692.838763111864
2026-05-15T11:18:00+05:30,23721.05,23751.7,23720,23742.5,23718.22712904711,23743.22712904711,23693.22712904711
2026-05-15T11:21:00+05:30,23742.35,23747.65,23725.3,23736.15,23718.509378983377,23743.509378983377,23693.509378983377
2026-05-15T11:24:00+05:30,23736,23737.2,23725.25,23727.1,23718.644664353717,23743.644664353717,23693.644664353717
2026-05-15T11:27:00+05:30,23727.7,23727.95,23712.4,23712.4,23718.546323182793,23743.546323182793,23693.546323182793
2026-05-15T11:30:00+05:30,23712.7,23712.7,23677.65,23698.75,23718.234570061803,23743.234570061803,23693.234570061803
2026-05-15T11:33:00+05:30,23698.85,23721.65,23698.3,23716.6,23718.208828800987,23743.208828800987,23693.208828800987
2026-05-15T11:36:00+05:30,23716.75,23723.7,23704.95,23722.5,23718.276406300185,23743.276406300185,23693.276406300185
2026-05-15T11:39:00+05:30,23722.6,23730.45,23716.95,23718,23718.272053445064,23743.272053445064,23693.272053445064
2026-05-15T11:42:00+05:30,23717.65,23722.9,23711.8,23721.7,23718.32603685538,23743.32603685538,23693.32603685538
2026-05-15T11:45:00+05:30,23721.75,23727.9,23717.2,23722.4,23718.390193755295,23743.390193755295,23693.390193755295
2026-05-15T11:48:00+05:30,23722.9,23734.45,23720.15,23721.05,23718.43208046781,23743.43208046781,23693.43208046781
2026-05-15T11:51:00+05:30,23722.1,23735,23721.15,23733.95,23718.676457153357,23743.676457153357,23693.676457153357
2026-05-15T11:54:00+05:30,23733.65,23735.3,23713.4,23718.35,23718.671316095824,23743.671316095824,23693.671316095824
2026-05-15T11:57:00+05:30,23718.05,23727.4,23715.8,23725.55,23718.779641826597,23743.779641826597,23693.779641826597
2026-05-15T12:00:00+05:30,23725.9,23747,23718.75,23747,23719.22405691594,23744.22405691594,23694.22405691594
2026-05-15T12:03:00+05:30,23746.75,23759.35,23745.6,23757.2,23719.82210326372,23744.82210326372,23694.82210326372
2026-05-15T12:06:00+05:30,23757.5,23769.6,23757.5,23760.45,23720.46191266114,23745.46191266114,23695.46191266114
2026-05-15T12:09:00+05:30,23760.35,23763.4,23751.1,23762.7,23721.127079390884,23746.127079390884,23696.127079390884
2026-05-15T12:12:00+05:30,23762.75,23765.6,23747.3,23751.1,23721.599093888664,23746.599093888664,23696.599093888664
2026-05-15T12:15:00+05:30,23751.15,23755.3,23742.1,23746.25,23721.987297134514,23746.987297134514,23696.987297134514
2026-05-15T12:18:00+05:30,23745.95,23748,23731.15,23732.45,23722.152064108774,23747.152064108774,23697.152064108774
2026-05-15T12:21:00+05:30,23731.1,23734.55,23720.7,23729,23722.25990561887,23747.25990561887,23697.25990561887
2026-05-15T12:24:00+05:30,23728.9,23740.8,23724.65,23740.8,23722.551875609122,23747.551875609122,23697.551875609122
2026-05-15T12:27:00+05:30,23740.1,23743.2,23718.7,23720.1,23722.513263394805,23747.513263394805,23697.513263394805
2026-05-15T12:30:00+05:30,23720.5,23725.7,23715.55,23725.05,23722.55321200276,23747.55321200276,23697.55321200276
2026-05-15T12:33:00+05:30,23725.5,23742.9,23725.5,23742.2,23722.86261023894,23747.86261023894,23697.86261023894
2026-05-15T12:36:00+05:30,23742.25,23746.15,23738.55,23743.6,23723.189183306044,23748.189183306044,23698.189183306044
2026-05-15T12:39:00+05:30,23743.7,23759.95,23740.55,23756.8,23723.71848750595,23748.71848750595,23698.71848750595
2026-05-15T12:42:00+05:30,23757,23769.7,23752.65,23767.35,23724.405597938927,23749.405597938927,23699.405597938927
2026-05-15T12:45:00+05:30,23767.5,23777.85,23766.05,23774.05,23725.187399546186,23750.187399546186,23700.187399546186
2026-05-15T12:48:00+05:30,23775.3,23794.1,23774.15,23792.9,23726.253739710814,23751.253739710814,23701.253739710814
2026-05-15T12:51:00+05:30,23793.4,23797.5,23780.2,23785.6,23727.18832648702,23752.18832648702,23702.18832648702
2026-05-15T12:54:00+05:30,23785.8,23790.05,23777.6,23778.5,23727.996384337617,23752.996384337617,23702.996384337617
2026-05-15T12:57:00+05:30,23778.8,23784.75,23774.65,23784.75,23728.890142064585,23753.890142064585,23703.890142064585
2026-05-15T13:00:00+05:30,23784.65,23787.35,23776.55,23780.85,23729.708407543883,23754.708407543883,23704.708407543883
2026-05-15T13:03:00+05:30,23779.9,23784.1,23773.15,23781.1,23730.517723960515,23755.517723960515,23705.517723960515
2026-05-15T13:06:00+05:30,23780.9,23784.4,23766.65,23776.15,23731.23634248082,23756.23634248082,23706.23634248082
2026-05-15T13:09:00+05:30,23776.1,23786.2,23770.85,23780.3,23732.008998504745,23757.008998504745,23707.008998504745
2026-05-15T13:12:00+05:30,23780.5,23786.05,23775.25,23780.05,23732.765549709395,23757.765549709395,23707.765549709395
2026-05-15T13:15:00+05:30,23780.65,23781.2,23771.6,23772.15,23733.385777273026,23758.385777273026,23708.385777273026
2026-05-15T13:18:00+05:30,23772.85,23787.8,23770.45,23778.4,23734.0946626703,23759.0946626703,23709.0946626703
2026-05-15T13:21:00+05:30,23778.25,23783.55,23774.05,23780.05,23734.818368769982,23759.818368769982,23709.818368769982
2026-05-15T13:24:00+05:30,23780,23783.25,23766.55,23766.55,23735.318079498014,23760.318079498014,23710.318079498014
2026-05-15T13:27:00+05:30,23766.45,23785.2,23765.7,23777,23735.974487694897,23760.974487694897,23710.974487694897
2026-05-15T13:30:00+05:30,23776.1,23779.6,23761.85,23765.15,23736.433944581593,23761.433944581593,23711.433944581593
2026-05-15T13:33:00+05:30,23765.35,23768.95,23755.2,23766.5,23736.907425769285,23761.907425769285,23711.907425769285
2026-05-15T13:36:00+05:30,23767.45,23770.8,23739,23739.45,23736.94746630835,23761.94746630835,23711.94746630835
2026-05-15T13:39:00+05:30,23739.7,23742.65,23728,23737.9,23736.962466838926,23761.962466838926,23711.962466838926
2026-05-15T13:42:00+05:30,23737.7,23739.6,23728.05,23738.65,23736.989042164296,23761.989042164296,23711.989042164296
2026-05-15T13:45:00+05:30,23739.2,23750.65,23714.45,23715,23736.642758035723,23761.642758035723,23711.642758035723
2026-05-15T13:48:00+05:30,23714.4,23715.85,23701.75,23702.95,23736.11216342099,23761.11216342099,23711.11216342099
2026-05-15T13:51:00+05:30,23702.55,23733.85,23699.55,23731.35,23736.037168721447,23761.037168721447,23711.037168721447
2026-05-15T13:54:00+05:30,23730.55,23734.75,23719.9,23720.2,23735.787764489614,23760.787764489614,23710.787764489614
2026-05-15T13:57:00+05:30,23720.05,23720.65,23705.25,23713.55,23735.437563474028,23760.437563474028,23710.437563474028
2026-05-15T14:00:00+05:30,23712.95,23714.65,23706.1,23710.95,23735.05193255318,23760.05193255318,23710.05193255318
2026-05-15T14:03:00+05:30,23711.05,23712,23693.7,23699.65,23734.49442180431,23759.49442180431,23709.49442180431
2026-05-15T14:06:00+05:30,23699.8,23709.7,23695.95,23708.25,23734.08112382314,23759.08112382314,23709.08112382314
2026-05-15T14:09:00+05:30,23708.85,23722.2,23702.9,23715.2,23733.78378329049,23758.78378329049,23708.78378329049
2026-05-15T14:12:00+05:30,23715.5,23722.25,23704.45,23722.15,23733.600574104814,23758.600574104814,23708.600574104814
2026-05-15T14:15:00+05:30,23722.35,23726.65,23704.7,23710.5,23733.236785536235,23758.236785536235,23708.236785536235
2026-05-15T14:18:00+05:30,23710.7,23720.2,23709.95,23713.4,23732.92439521283,23757.92439521283,23707.92439521283
2026-05-15T14:21:00+05:30,23713.9,23715.9,23701.6,23702.5,23732.445270878772,23757.445270878772,23707.445270878772
2026-05-15T14:24:00+05:30,23702.8,23712.95,23693.55,23693.65,23731.834321731076,23756.834321731076,23706.834321731076
2026-05-15T14:27:00+05:30,23693.7,23697.5,23685.3,23694.25,23731.242442648698,23756.242442648698,23706.242442648698
2026-05-15T14:30:00+05:30,23695.7,23699.85,23680.2,23680.55,23730.444136465252,23755.444136465252,23705.444136465252
2026-05-15T14:33:00+05:30,23680.2,23702.95,23676.6,23691.7,23729.83399258391,23754.83399258391,23704.83399258391
2026-05-15T14:36:00+05:30,23692,23703.2,23688.85,23693,23729.25392970857,23754.25392970857,23704.25392970857
2026-05-15T14:39:00+05:30,23693.25,23705.3,23685.1,23702.65,23728.834970185602,23753.834970185602,23703.834970185602
2026-05-15T14:42:00+05:30,23702.7,23703.15,23689.65,23690.45,23728.230482466144,23753.230482466144,23703.230482466144
2026-05-15T14:45:00+05:30,23690.75,23692.25,23652.05,23655.95,23727.092207151716,23752.092207151716,23702.092207151716
2026-05-15T14:48:00+05:30,23655.9,23658.8,23610.3,23625.45,23725.491542472162,23750.491542472162,23700.491542472162
2026-05-15T14:51:00+05:30,23625.55,23633.3,23616.2,23620.15,23723.832620543468,23748.832620543468,23698.832620543468
2026-05-15T14:54:00+05:30,23620.45,23622.9,23611,23614.7,23722.113996597902,23747.113996597902,23697.113996597902
2026-05-15T14:57:00+05:30,23614.8,23658.15,23612.85,23646.85,23720.928736808957,23745.928736808957,23695.928736808957
2026-05-15T15:00:00+05:30,23646.1,23667.3,23633.8,23665.75,23720.059780323776,23745.059780323776,23695.059780323776
2026-05-15T15:03:00+05:30,23664.95,23678.35,23662.4,23669.6,23719.26513811395,23744.26513811395,23694.26513811395
2026-05-15T15:06:00+05:30,23669.35,23672.15,23646.15,23650.15,23718.17671074208,23743.17671074208,23693.17671074208
2026-05-15T15:09:00+05:30,23649.9,23653.2,23643.1,23644.4,23717.014872777636,23742.014872777636,23692.014872777636
2026-05-15T15:12:00+05:30,23644.55,23649.05,23640.1,23643.65,23715.85952045043,23740.85952045043,23690.85952045043
2026-05-15T15:15:00+05:30,23644.1,23645.85,23616.5,23626.3,23714.449134301605,23739.449134301605,23689.449134301605
2026-05-15T15:18:00+05:30,23626.5,23645.65,23626.5,23643.85,23713.33733691103,23738.33733691103,23688.33733691103
2026-05-15T15:21:00+05:30,23644.25,23646.85,23626,23632.05,23712.057221369123,23737.057221369123,23687.057221369123
2026-05-15T15:24:00+05:30,23632.25,23646.15,23625.3,23645,23711.001202134965,23736.001202134965,23686.001202134965
2026-05-15T15:27:00+05:30,23644.15,23660.75,23642.45,23657.9,23710.164962731265,23735.164962731265,23685.164962731265
2026-05-18T09:15:00+05:30,23489.5,23494.6,23371.8,23384.7,23705.039530247308,23730.039530247308,23680.039530247308
2026-05-18T09:18:00+05:30,23383.85,23408.85,23383.25,23396.5,23700.180640007195,23725.180640007195,23675.180640007195
2026-05-18T09:21:00+05:30,23396.85,23413.35,23387,23408.5,23695.58724410157,23720.58724410157,23670.58724410157
2026-05-18T09:24:00+05:30,23408.8,23411.05,23382.7,23390.95,23690.789807186586,23715.789807186586,23665.789807186586
2026-05-18T09:27:00+05:30,23391.35,23398.15,23363.05,23373.1,23685.786818097033,23710.786818097033,23660.786818097033
2026-05-18T09:30:00+05:30,23373.15,23382.7,23359.65,23377.45,23680.931120174246,23705.931120174246,23655.931120174246
2026-05-18T09:33:00+05:30,23376.4,23394.95,23376.1,23378.95,23676.175511982525,23701.175511982525,23651.175511982525
2026-05-18T09:36:00+05:30,23378.4,23388.8,23355.4,23356.55,23671.14203935288,23696.14203935288,23646.14203935288
2026-05-18T09:39:00+05:30,23356.1,23365.55,23347.35,23353.8,23666.144526922126,23691.144526922126,23641.144526922126
2026-05-18T09:42:00+05:30,23353.35,23383.5,23349.7,23371.05,23661.49736901784,23686.49736901784,23636.49736901784
2026-05-18T09:45:00+05:30,23370.75,23372.2,23354.35,23356.55,23656.695048245907,23681.695048245907,23631.695048245907
2026-05-18T09:48:00+05:30,23356.2,23356.2,23331.8,23334.05,23651.61402386408,23676.61402386408,23626.61402386408
2026-05-18T09:51:00+05:30,23333.9,23342.9,23324.55,23325,23646.470495929214,23671.470495929214,23621.470495929214
2026-05-18T09:54:00+05:30,23324.25,23334.7,23318.85,23328.4,23641.461511741352,23666.461511741352,23616.461511741352
2026-05-18T09:57:00+05:30,23328.35,23342.05,23317.1,23341.15,23636.732196595818,23661.732196595818,23611.732196595818
2026-05-18T10:00:00+05:30,23340.8,23360,23339.5,23360,23632.374209247853,23657.374209247853,23607.374209247853
2026-05-18T10:03:00+05:30,23360.35,23366.5,23355.05,23361.4,23628.106898865997,23653.106898865997,23603.106898865997
2026-05-18T10:06:00+05:30,23361.65,23362.55,23340.3,23348.85,23623.709152427164,23648.709152427164,23598.709152427164
2026-05-18T10:09:00+05:30,23348.2,23362.55,23346.85,23358.65,23619.53499254642,23644.53499254642,23594.53499254642
2026-05-18T10:12:00+05:30,23357.8,23366.4,23349.65,23362.4,23615.48562258506,23640.48562258506,23590.48562258506
2026-05-18T10:15:00+05:30,23362.3,23383.9,23353.9,23382.85,23611.822069473485,23636.822069473485,23586.822069473485
2026-05-18T10:18:00+05:30,23382.65,23389.45,23379.8,23383.3,23608.22329672587,23633.22329672587,23583.22329672587
2026-05-18T10:21:00+05:30,23383.2,23388.1,23373.5,23384.2,23604.69537079318,23629.69537079318,23579.69537079318
2026-05-18T10:24:00+05:30,23383.85,23385.95,23378.7,23383.95,23601.21906574132,23626.21906574132,23576.21906574132
2026-05-18T10:27:00+05:30,23384.55,23385.75,23375.5,23379.85,23597.732938721772,23622.732938721772,23572.732938721772
2026-05-18T10:30:00+05:30,23379.75,23382.65,23355.55,23360.1,23593.99068771828,23618.99068771828,23568.99068771828
2026-05-18T10:33:00+05:30,23360.25,23422.5,23355.55,23417.9,23591.217606021928,23616.217606021928,23566.217606021928
2026-05-18T10:36:00+05:30,23418,23439.7,23415.7,23431.4,23588.70079332867,23613.70079332867,23563.70079332867
2026-05-18T10:39:00+05:30,23432.25,23433.5,23421.3,23427.55,23586.162985559713,23611.162985559713,23561.162985559713
