time,open,high,low,close,WMA44 (15m),Long,Short
2026-02-24T09:15:00+05:30,25618.9,25631.4,25547.15,25548.65,25655.09287878788,0,0
2026-02-24T09:30:00+05:30,25548.6,25549.75,25482.85,25499.45,25648.808282828282,0,0
2026-02-24T09:45:00+05:30,25500.3,25535.6,25494.95,25516.35,25643.337828282827,0,0
2026-02-24T10:00:00+05:30,25516.5,25532.65,25483.8,25484.7,25636.530555555557,0,0
2026-02-24T10:15:00+05:30,25484,25515,25474.35,25495.5,25630.32060606061,0,0
2026-02-24T10:30:00+05:30,25495.1,25513.25,25492.5,25498.1,25624.3298989899,0,0
2026-02-24T10:45:00+05:30,25497.9,25499.65,25460.7,25471.5,25617.263030303027,0,0
2026-02-24T11:00:00+05:30,25470.35,25512.5,25470.35,25505.85,25611.906616161614,0,0
2026-02-24T11:15:00+05:30,25505.7,25519.35,25497.1,25518.15,25607.198838383843,0,0
2026-02-24T11:30:00+05:30,25517.1,25525.2,25500.6,25501.55,25601.830505050504,0,0
2026-02-24T11:45:00+05:30,25500.6,25503.45,25471.7,25472.55,25595.226868686867,0,0
2026-02-24T12:00:00+05:30,25472.05,25476.15,25446.95,25466.05,25588.43126262626,0,0
2026-02-24T12:15:00+05:30,25464.5,25466.95,25416.85,25429.25,25580.108131313133,0,0
2026-02-24T12:30:00+05:30,25429.3,25439.8,25415.1,25418.05,25571.460858585866,0,0
2026-02-24T12:45:00+05:30,25417.3,25420.8,25387.2,25404.7,25562.40621212121,0,0
2026-02-24T13:00:00+05:30,25405.05,25433.25,25396.5,25424.6,25554.424292929292,0,0
2026-02-24T13:15:00+05:30,25424.7,25425.75,25377.9,25378.65,25544.603131313128,0,0
2026-02-24T13:30:00+05:30,25378.95,25380.2,25327.6,25365.45,25534.462121212116,0,0
2026-02-24T13:45:00+05:30,25365.9,25416.15,25359.3,25411.95,25526.59636363637,0,0
2026-02-24T14:00:00+05:30,25412.1,25443.55,25382.05,25440.5,25520.154999999995,0,0
2026-02-24T14:15:00+05:30,25440.05,25446.1,25391.9,25408.85,25512.629696969696,0,0
2026-02-24T14:30:00+05:30,25407.95,25425.2,25381.25,25381.25,25504.202373737375,0,0
2026-02-24T14:45:00+05:30,25380.45,25427.75,25361.9,25424.85,25498.06429292929,0,0
2026-02-24T15:00:00+05:30,25425.05,25443.6,25401.15,25421.2,25492.059949494957,0,0
2026-02-24T15:15:00+05:30,25422.2,25464.55,25416.65,25460.25,25488.078383838387,0,0
2026-02-25T09:15:00+05:30,25515.65,25594.95,25507.9,25582.9,25489.74646464646,0,0
2026-02-25T09:30:00+05:30,25584.85,25587.8,25559.1,25561.75,25490.560404040403,0,0
2026-02-25T09:45:00+05:30,25561.65,25603.4,25559.15,25600.6,25493.23717171717,0,0
2026-02-25T10:00:00+05:30,25600.85,25633.25,25594.8,25631.75,25497.360353535354,0,0
2026-02-25T10:15:00+05:30,25631.6,25652.6,25629.95,25635.2,25501.67333333334,0,0
2026-02-25T10:30:00+05:30,25635,25649.65,25618.9,25619.9,25505.320202020204,0,0
2026-02-25T10:45:00+05:30,25619.05,25628.15,25607.5,25612.35,25508.674040404036,0,0
2026-02-25T11:00:00+05:30,25614.1,25630.8,25608.55,25616,25512.229494949494,0,0
2026-02-25T11:15:00+05:30,25615.5,25620,25597.6,25613.3,25515.734494949495,0,0
2026-02-25T11:30:00+05:30,25614.65,25615.25,25581.05,25588,25518.140353535353,0,0
2026-02-25T11:45:00+05:30,25589.85,25622.2,25586.3,25595.1,25520.91176767677,0,0
2026-02-25T12:00:00+05:30,25592.65,25614.25,25591.9,25600.2,25523.982878787876,0,0
2026-02-25T12:15:00+05:30,25599.7,25615.5,25588.55,25592.5,25526.775606060608,0,0
2026-02-25T12:30:00+05:30,25591.95,25596.75,25501.85,25504.3,25525.694242424244,0,0
2026-02-25T12:45:00+05:30,25504.5,25505.15,25461.25,25472.2,25523.313030303027,0,0
2026-02-25T13:00:00+05:30,25471.65,25476.5,25440.05,25462.6,25520.708434343436,0,0
2026-02-25T13:15:00+05:30,25462.4,25485.2,25428.2,25460.3,25518.21207070707,0,0
2026-02-25T13:30:00+05:30,25460.1,25480.95,25460.1,25462.05,25516.008333333335,0,0
2026-02-25T13:45:00+05:30,25462.35,25474.8,25450.5,25472.65,25514.526919191918,0,0
2026-02-25T14:00:00+05:30,25473.05,25473.05,25430.15,25457.1,25512.588333333333,0,0
2026-02-25T14:15:00+05:30,25457.3,25502.45,25448.55,25448.55,25510.362222222222,0,0
2026-02-25T14:30:00+05:30,25449.5,25482.6,25449.5,25471.45,25509.205303030303,0,0
2026-02-25T14:45:00+05:30,25471.6,25473.55,25439.95,25468.25,25507.951515151515,0,0
2026-02-25T15:00:00+05:30,25469.8,25506.55,25469.5,25478.5,25507.169898989898,0,0
2026-02-25T15:15:00+05:30,25477.05,25488.25,25471.05,25478.65,25506.41212121212,0,0
2026-02-26T09:15:00+05:30,25561.45,25567.6,25487.85,25504.45,25506.820656565655,0,0
2026-02-26T09:30:00+05:30,25505.15,25556.3,25492.1,25555.9,25509.482575757578,0,0
2026-02-26T09:45:00+05:30,25555.3,25565.6,25500.1,25518.35,25510.425050505048,0,0
2026-02-26T10:00:00+05:30,25517.95,25572.95,25516.75,25558.25,25513.140656565658,0,0
2026-02-26T10:15:00+05:30,25558.6,25562,25519.55,25526.95,25514.40787878788,0,0
2026-02-26T10:30:00+05:30,25526.55,25544.35,25521.55,25531.8,25515.835707070713,0,0
2026-02-26T10:45:00+05:30,25532.8,25551.55,25505.45,25509.95,25516.22601010101,0,0
2026-02-26T11:00:00+05:30,25506.9,25530.45,25491.7,25523.25,25517.125909090904,0,0
2026-02-26T11:15:00+05:30,25522.75,25570.85,25517.45,25536.75,25518.519545454546,1,0
2026-02-26T11:30:00+05:30,25535.35,25537.25,25458.05,25461.35,25516.428686868683,0,0
2026-02-26T11:45:00+05:30,25460.35,25490.65,25446.55,25453.4,25513.94737373738,0,0
2026-02-26T12:00:00+05:30,25453.3,25481.7,25450.9,25459.3,25511.652777777774,0,0
2026-02-26T12:15:00+05:30,25458.05,25468.5,25400.95,25430.7,25507.99227272728,0,0
2026-02-26T12:30:00+05:30,25430.85,25461.15,25426.4,25459.95,25505.612828282832,0,0
2026-02-26T12:45:00+05:30,25457.45,25460.7,25412.05,25414.8,25501.207070707067,0,0
2026-02-26T13:00:00+05:30,25415.4,25453.3,25413.75,25428.55,25497.406414141413,0,0
2026-02-26T13:15:00+05:30,25428.2,25454.75,25403.4,25438,25493.97797979798,0,0
2026-02-26T13:30:00+05:30,25437.3,25449.3,25430.65,25438.2,25490.545151515154,0,0
2026-02-26T13:45:00+05:30,25438.05,25450.9,25415.1,25440.8,25487.210707070717,0,0
2026-02-26T14:00:00+05:30,25441.1,25460.55,25406.15,25453.45,25484.458131313128,0,0
2026-02-26T14:15:00+05:30,25456.65,25463.15,25427,25442.15,25481.33409090909,0,0
2026-02-26T14:30:00+05:30,25441.65,25513,25431.85,25513,25481.479747474747,0,0
2026-02-26T14:45:00+05:30,25514.8,25527.15,25486.45,25501.85,25481.218333333334,0,0
2026-02-26T15:00:00+05:30,25503.65,25524.85,25475.5,25486.15,25480.390353535357,0,0
2026-02-26T15:15:00+05:30,25486.95,25503.25,25482.95,25493.3,25480.030707070702,0,0
2026-02-27T09:15:00+05:30,25471.2,25476.4,25363.4,25364.55,25474.07671717172,0,0
2026-02-27T09:30:00+05:30,25365.1,25383.65,25351.2,25364.4,25468.36636363636,0,0
2026-02-27T09:45:00+05:30,25363.8,25364.35,25328.75,25330,25461.381262626266,0,0
2026-02-27T10:00:00+05:30,25330.3,25334.15,25308.6,25322.6,25454.353434343437,0,0
2026-02-27T10:15:00+05:30,25321.95,25333,25292.4,25324.3,25447.66924242424,0,0
2026-02-27T10:30:00+05:30,25324.35,25346.45,25313.95,25315.25,25440.856363636358,0,0
2026-02-27T10:45:00+05:30,25315.05,25326.65,25304.25,25304.65,25433.86020202021,0,0
2026-02-27T11:00:00+05:30,25305.35,25338.2,25305.15,25335,25428.503686868688,0,0
2026-02-27T11:15:00+05:30,25334.55,25341.65,25302.8,25306.85,25422.067070707068,0,0
2026-02-27T11:30:00+05:30,25307.9,25308.75,25271.75,25295.1,25415.275252525247,0,0
2026-02-27T11:45:00+05:30,25295.15,25317.75,25295.15,25313.4,25409.46595959596,0,0
2026-02-27T12:00:00+05:30,25313.2,25328.8,25284.8,25284.95,25402.540606060607,0,0
2026-02-27T12:15:00+05:30,25285.35,25313.15,25270.05,25300.6,25396.489696969697,0,0
2026-02-27T12:30:00+05:30,25300.55,25309.05,25274.45,25277.2,25389.572575757575,0,0
2026-02-27T12:45:00+05:30,25276.75,25295.1,25268.7,25276.95,25382.826060606058,0,0
2026-02-27T13:00:00+05:30,25277.15,25296.85,25274.25,25289.7,25376.81954545455,0,0
2026-02-27T13:15:00+05:30,25288.8,25300.95,25281.65,25300.75,25371.487727272724,0,0
2026-02-27T13:30:00+05:30,25300.2,25313.75,25286.95,25300.75,25366.325101010098,0,0
2026-02-27T13:45:00+05:30,25300.25,25343.95,25300.25,25343.15,25363.22646464647,0,0
2026-02-27T14:00:00+05:30,25342.6,25352.05,25315.7,25324.55,25359.438030303034,0,0
2026-02-27T14:15:00+05:30,25324.2,25328.9,25291.05,25293.55,25354.453535353536,0,0
2026-02-27T14:30:00+05:30,25293.35,25310.1,25287,25293.8,25349.745151515148,0,0
2026-02-27T14:45:00+05:30,25294.1,25314.8,25287.8,25312.4,25346.090252525253,0,0
2026-02-27T15:00:00+05:30,25309.45,25309.45,25141.3,25167.9,25336.261464646475,0,0
2026-02-27T15:15:00+05:30,25168.8,25189.1,25159.35,25181.8,25327.413131313133,0,0
2026-03-02T09:15:00+05:30,24741,24958.8,24645.1,24889.4,25305.922777777778,0,0
2026-03-02T09:30:00+05:30,24889.75,24977.6,24885.45,24963.65,25288.35924242424,0,0
2026-03-02T09:45:00+05:30,24964.3,24989.35,24883.2,24945.1,25270.536515151518,0,0
2026-03-02T10:00:00+05:30,24946.2,24953.25,24865.7,24884.85,25250.633636363636,0,0
2026-03-02T10:15:00+05:30,24885.35,24887.85,24853.7,24859.6,25230.190858585855,0,0
2026-03-02T10:30:00+05:30,24860.95,24885.25,24812.25,24813.7,25208.307878787884,0,0
2026-03-02T10:45:00+05:30,24814.8,24859.2,24814,24855.15,25188.919242424246,0,0
2026-03-02T11:00:00+05:30,24856.3,24868.7,24839.35,24843.2,25169.580858585854,0,0
2026-03-02T11:15:00+05:30,24844.8,24849.2,24797.55,24803,25149.07878787879,0,0
2026-03-02T11:30:00+05:30,24802.8,24825.45,24797.45,24821.6,25130.021363636355,0,0
2026-03-02T11:45:00+05:30,24822.2,24842.8,24782.7,24784,25109.90590909091,0,0
2026-03-02T12:00:00+05:30,24784.1,24784.6,24743.25,24744.55,25088.697727272727,0,0
2026-03-02T12:15:00+05:30,24743.5,24756,24718.55,24735.65,25067.79464646465,0,0
2026-03-02T12:30:00+05:30,24734.55,24741.25,24684.25,24687.9,25045.48161616162,0,0
2026-03-02T12:45:00+05:30,24687.5,24711.8,24679.1,24697.05,25024.348535353532,0,0
2026-03-02T13:00:00+05:30,24698.95,24706.65,24686.85,24695.5,25003.89919191919,0,0
2026-03-02T13:15:00+05:30,24695.65,24708.8,24671.6,24679.5,24983.564494949493,0,0
2026-03-02T13:30:00+05:30,24677.8,24690.65,24655.55,24675.35,24963.87601010101,0,0
2026-03-02T13:45:00+05:30,24675.15,24678.5,24604.5,24614.75,24942.313181818186,0,0
2026-03-02T14:00:00+05:30,24612.6,24795.5,24603.5,24787.4,24929.31111111111,0,0
2026-03-02T14:15:00+05:30,24787.5,24794.55,24727.8,24730.3,24914.35424242424,0,0
2026-03-02T14:30:00+05:30,24730.9,24879.35,24722.5,24864.85,24906.017878787876,0,0
2026-03-02T14:45:00+05:30,24865.3,24892.4,24815.2,24823.35,24896.306919191917,0,0
2026-03-02T15:00:00+05:30,24824.7,24904.8,24808.35,24904.8,24890.720252525254,0,0
2026-03-02T15:15:00+05:30,24905.25,24914.85,24845.2,24849.75,24883.110656565663,0,0
2026-03-04T09:15:00+05:30,24423.05,24476.95,24315.45,24342.85,24853.442373737376,0,0
2026-03-04T09:30:00+05:30,24344.75,24412,24317.15,24408.75,24827.67449494949,0,0
2026-03-04T09:45:00+05:30,24410.95,24416.2,24323.6,24325.9,24799.160000000003,0,0
2026-03-04T10:00:00+05:30,24325.8,24414.8,24305.4,24413.65,24775.53636363637,0,0
2026-03-04T10:15:00+05:30,24412.65,24437.35,24382.6,24419.05,24753.04308080808,0,0
2026-03-04T10:30:00+05:30,24420,24420.7,24379.95,24390.75,24730.195404040398,0,0
2026-03-04T10:45:00+05:30,24391.65,24422.4,24375.7,24391.45,24708.282070707075,0,0
2026-03-04T11:00:00+05:30,24392.45,24461.4,24388.6,24435.45,24689.242626262632,0,0
2026-03-04T11:15:00+05:30,24436.15,24438.9,24363,24365.55,24667.946767676767,0,0
2026-03-04T11:30:00+05:30,24366.95,24383.35,24354.15,24362.2,24647.42262626262,0,0
2026-03-04T11:45:00+05:30,24364.05,24401.05,24354.3,24374.5,24628.382020202018,0,0
2026-03-04T12:00:00+05:30,24376.85,24402.3,24376.35,24379.85,24610.5147979798,0,0
2026-03-04T12:15:00+05:30,24381.15,24385.6,24362.25,24368.3,24593.064444444444,0,0
2026-03-04T12:30:00+05:30,24368.95,24387.5,24357.75,24382.55,24577.232121212113,0,0
2026-03-04T12:45:00+05:30,24383.35,24428.1,24379.95,24416.8,24563.873535353534,0,0
2026-03-04T13:00:00+05:30,24418,24461,24414.5,24461,24553.365000000005,0,0
2026-03-04T13:15:00+05:30,24461.45,24477.45,24432.3,24451.6,24543.279898989902,0,0
2026-03-04T13:30:00+05:30,24451.25,24466.35,24418.15,24462.6,24534.55318181818,0,0
2026-03-04T13:45:00+05:30,24463.5,24469.85,24415.75,24437,24525.40111111111,0,0
2026-03-04T14:00:00+05:30,24437.9,24556.95,24437.55,24554.95,24522.243585858585,0,0
2026-03-04T14:15:00+05:30,24555.35,24574.65,24513.85,24522.5,24517.981666666667,0,0
2026-03-04T14:30:00+05:30,24523.1,24584.15,24502.6,24578.75,24516.665353535354,0,0
2026-03-04T14:45:00+05:30,24579.1,24602.45,24548,24582.95,24515.905757575758,0,0
2026-03-04T15:00:00+05:30,24584.45,24584.45,24457.45,24465.95,24510.251111111113,0,0
2026-03-04T15:15:00+05:30,24464.85,24482.15,24451.05,24473.95,24505.34964646465,0,0
2026-03-05T09:15:00+05:30,24616.75,24651.95,24549.1,24568.45,24504.991363636367,0,0
2026-03-05T09:30:00+05:30,24570.6,24599.6,24530.05,24596.2,24506.15601010101,0,0
2026-03-05T09:45:00+05:30,24596.3,24656.7,24583.75,24628.5,24509.005707070704,0,0
2026-03-05T10:00:00+05:30,24628.25,24649,24595.15,24596.25,24510.598333333335,0,0
2026-03-05T10:15:00+05:30,24597.05,24608.65,24538.55,24564.55,24511.009696969697,0,0
2026-03-05T10:30:00+05:30,24563.7,24653.95,24550.3,24650.95,24515.482727272727,0,0
2026-03-05T10:45:00+05:30,24651.05,24672.4,24629.25,24666.55,24520.74363636364,0,0
2026-03-05T11:00:00+05:30,24667.2,24672.8,24639.05,24643.2,24525.036565656566,0,0
2026-03-05T11:15:00+05:30,24639.85,24662.95,24607.7,24612.9,24528.027979797982,0,0
2026-03-05T11:30:00+05:30,24613.65,24638.3,24588.55,24590.35,24530.102171717168,0,0
2026-03-05T11:45:00+05:30,24590.75,24597.55,24556.9,24579.1,24531.782575757577,0,0
2026-03-05T12:00:00+05:30,24580.2,24616.3,24574.45,24615.5,24535.18217171717,0,0
2026-03-05T12:15:00+05:30,24615.65,24651.75,24592.9,24648.85,24540.12444444444,0,0
2026-03-05T12:30:00+05:30,24649.15,24665.95,24632.65,24645.8,24544.89671717172,0,0
2026-03-05T12:45:00+05:30,24646.5,24657.6,24619.4,24653.45,24550.152020202015,0,0
2026-03-05T13:00:00+05:30,24653.95,24660.85,24632.55,24639.65,24554.87161616162,0,0
2026-03-05T13:15:00+05:30,24640.7,24651.35,24621.75,24651,24560.32313131313,0,0
2026-03-05T13:30:00+05:30,24651.55,24671.3,24605.8,24619.8,24564.56207070707,0,0
2026-03-05T13:45:00+05:30,24619.85,24635.1,24569.75,24573.7,24567.039999999997,0,0
2026-03-05T14:00:00+05:30,24572.5,24586.1,24547.35,24553.75,24568.910101010104,0,0
2026-03-05T14:15:00+05:30,24554.15,24617.4,24529.4,24611.25,24573.12272727273,0,0
2026-03-05T14:30:00+05:30,24611.5,24761.15,24576.45,24726.8,24582.266363636358,0,0
2026-03-05T14:45:00+05:30,24727.05,24854.2,24712.75,24848.95,24596.433939393937,0,0
2026-03-05T15:00:00+05:30,24849.2,24853.25,24714.1,24714.8,24604.1995959596,0,0
2026-03-05T15:15:00+05:30,24716,24759.4,24706.05,24737.45,24612.673181818183,0,0
2026-03-06T09:15:00+05:30,24700.9,24700.9,24587.15,24681.2,24618.296565656572,0,0
2026-03-06T09:30:00+05:30,24681.5,24681.5,24639.8,24678.85,24623.522828282825,0,0
2026-03-06T09:45:00+05:30,24678.35,24688.1,24618.85,24625.15,24626.116565656564,0,0
2026-03-06T10:00:00+05:30,24624.3,24661.1,24616.95,24653.35,24629.70141414141,0,0
2026-03-06T10:15:00+05:30,24652.35,24675.65,24647.4,24651.75,24632.921060606062,0,0
2026-03-06T10:30:00+05:30,24652.35,24652.7,24608.75,24620.15,24634.456212121215,0,0
2026-03-06T10:45:00+05:30,24620.8,24622.3,24575.15,24594.65,24634.615303030307,0,0
2026-03-06T11:00:00+05:30,24594.9,24648.7,24594.9,24617.6,24635.565757575754,0,0
2026-03-06T11:15:00+05:30,24617.4,24621.4,24593.9,24607.25,24635.818787878787,0,0
2026-03-06T11:30:00+05:30,24607.75,24654.55,24602.55,24616.4,24636.286111111112,0,0
2026-03-06T11:45:00+05:30,24616.5,24634.9,24611.7,24625.7,24637.0097979798,0,0
2026-03-06T12:00:00+05:30,24625.85,24631.45,24605.45,24608.85,24636.80873737374,0,1
2026-03-06T12:15:00+05:30,24608.6,24623.35,24576.05,24578.3,24635.102171717168,0,0
2026-03-06T12:30:00+05:30,24578.25,24602,24578.25,24599.85,24634.21065656565,0,0
2026-03-06T12:45:00+05:30,24599.8,24611.25,24583.8,24603.7,24633.44489898991,0,0
2026-03-06T13:00:00+05:30,24603.6,24614.25,24591.9,24602.65,24632.550454545457,0,0
2026-03-06T13:15:00+05:30,24602.05,24614.85,24593.25,24609.65,24631.94297979798,0,0
2026-03-06T13:30:00+05:30,24609,24623.5,24571.55,24594.95,24630.655202020203,0,0
2026-03-06T13:45:00+05:30,24596.6,24596.6,24552.95,24554.9,24627.45712121212,0,0
2026-03-06T14:00:00+05:30,24555.7,24605.7,24543.2,24585.75,24625.54838383838,0,0
2026-03-06T14:15:00+05:30,24587.2,24616.45,24585.45,24593,24623.944393939397,0,0
2026-03-06T14:30:00+05:30,24593.45,24602.3,24534.1,24543.45,24620.141414141413,0,0
2026-03-06T14:45:00+05:30,24543.5,24559.75,24445.35,24482.55,24613.717676767676,0,0
2026-03-06T15:00:00+05:30,24481.8,24492.8,24431.3,24441.65,24605.591010101012,0,0
2026-03-06T15:15:00+05:30,24441.1,24474.4,24415.75,24469.4,24598.821818181816,0,0
2026-03-09T09:15:00+05:30,23871.85,23959.7,23697.8,23736.8,24559.67601010101,0,0
2026-03-09T09:30:00+05:30,23736.75,23799.3,23734.8,23738.7,24521.553787878787,0,0
2026-03-09T09:45:00+05:30,23735.65,23786.4,23711.85,23774.7,24485.945202020204,0,0
2026-03-09T10:00:00+05:30,23773.9,23834.15,23750.65,23807.25,24452.629949494953,0,0
2026-03-09T10:15:00+05:30,23806.2,23806.2,23755.85,23782.6,24419.010151515147,0,0
2026-03-09T10:30:00+05:30,23781.85,23791.75,23744.85,23782.1,24386.172676767674,0,0
2026-03-09T10:45:00+05:30,23783.4,23896,23750.15,23861.7,24357.714797979796,0,0
2026-03-09T11:00:00+05:30,23862.35,23871.65,23784.45,23818.6,24328.13646464647,0,0
2026-03-09T11:15:00+05:30,23819.5,23888.65,23787.35,23877.75,24302.022575757583,0,0
2026-03-09T11:30:00+05:30,23877.25,23932,23863.9,23897.65,24277.57666666666,0,0
2026-03-09T11:45:00+05:30,23897.85,23910.5,23878.75,23886.55,24253.38691919192,0,0
2026-03-09T12:00:00+05:30,23887.2,23888.6,23828.35,23855.8,24228.602676767678,0,0
2026-03-09T12:15:00+05:30,23855.35,23870.85,23839.2,23863.25,24204.92126262626,0,0
2026-03-09T12:30:00+05:30,23862.2,23883.15,23834.1,23873.25,24182.40191919192,0,0
2026-03-09T12:45:00+05:30,23873.45,23914.95,23854.3,23909.65,24162.18772727273,0,0
2026-03-09T13:00:00+05:30,23910.95,23918.2,23863.35,23870.7,24140.95111111111,0,0
2026-03-09T13:15:00+05:30,23869.7,23906.85,23853.85,23881.05,24121.039242424245,0,0
2026-03-09T13:30:00+05:30,23882.15,23937.55,23882.15,23903.4,24103.09838383838,0,0
2026-03-09T13:45:00+05:30,23902.85,23911.55,23876.05,23878,24084.848232323235,0,0
2026-03-09T14:00:00+05:30,23878.5,23904.8,23859.6,23881.35,24067.6151010101,0,0
2026-03-09T14:15:00+05:30,23883.6,23917.3,23863.95,23903.55,24052.176565656562,0,0
2026-03-09T14:30:00+05:30,23902.5,23956.3,23895.6,23946.55,24039.43227272727,0,0
2026-03-09T14:45:00+05:30,23946.95,24019.35,23939.3,24008.8,24030.1401010101,0,0
2026-03-09T15:00:00+05:30,24011,24078.15,23973.95,24047.8,24023.23232323232,0,0
2026-03-09T15:15:00+05:30,24047.7,24056.15,23994.7,24007.6,24015.147929292925,0,0
2026-03-10T09:15:00+05:30,24287.3,24303.8,24125.15,24159.8,24014.44671717172,0,0
2026-03-10T09:30:00+05:30,24159.35,24164.6,24085.6,24153.45,24013.90252525252,0,0
2026-03-10T09:45:00+05:30,24152.95,24158.3,24079.95,24093.1,24011.14494949495,0,0
2026-03-10T10:00:00+05:30,24092.05,24160.95,24091.3,24151.05,24011.48227272727,0,0
2026-03-10T10:15:00+05:30,24151.5,24213.7,24149.3,24160.6,24012.714090909085,0,0
2026-03-10T10:30:00+05:30,24160.3,24224.8,24159.1,24217.05,24016.9245959596,0,0
2026-03-10T10:45:00+05:30,24217.2,24233.2,24173.95,24197.4,24020.657525252525,0,0
2026-03-10T11:00:00+05:30,24197.6,24224.95,24186.6,24222.4,24025.886313131316,0,0
2026-03-10T11:15:00+05:30,24222.2,24243.5,24206.1,24229,24031.7896969697,0,0
2026-03-10T11:30:00+05:30,24229.55,24255.3,24226.95,24250.1,24039.00934343434,0,0
2026-03-10T11:45:00+05:30,24250,24250.5,24193.9,24210.65,24044.83176767677,0,0
2026-03-10T12:00:00+05:30,24210.8,24229.45,24172.5,24172.5,24049.361666666664,0,0
2026-03-10T12:15:00+05:30,24173.1,24189.45,24143.05,24162.65,24053.880505050507,0,0
2026-03-10T12:30:00+05:30,24163.3,24191.5,24142.45,24147.05,24058.102222222216,0,0
2026-03-10T12:45:00+05:30,24147.6,24231.35,24142.75,24219.15,24065.971515151516,0,0
2026-03-10T13:00:00+05:30,24219.4,24236.5,24194.9,24209.35,24073.78287878788,0,0
2026-03-10T13:15:00+05:30,24209.9,24225.3,24190.4,24212.6,24082.076161616165,0,0
2026-03-10T13:30:00+05:30,24212.55,24262.85,24212.4,24238.55,24091.795454545452,0,0
2026-03-10T13:45:00+05:30,24238.5,24253.5,24223.5,24233.2,24101.48212121212,0,0
2026-03-10T14:00:00+05:30,24233.45,24294,24215.6,24285.95,24113.751818181823,0,0
2026-03-10T14:15:00+05:30,24286.25,24296.65,24221.25,24235.45,24123.22237373737,0,0
2026-03-10T14:30:00+05:30,24235.2,24245.95,24201.95,24224.6,24131.708939393935,0,0
2026-03-10T14:45:00+05:30,24224.85,24278.15,24208.5,24261.45,24141.378838383836,0,0
2026-03-10T15:00:00+05:30,24261.95,24276.25,24217.5,24258,24150.436616161616,0,0
2026-03-10T15:15:00+05:30,24257.4,24302.5,24254,24286.15,24160.265303030308,0,0
2026-03-11T09:15:00+05:30,24263.55,24299,24213.75,24237.35,24167.415959595957,0,0
2026-03-11T09:30:00+05:30,24237.9,24238.25,24172.75,24187.65,24171.978282828288,0,0
2026-03-11T09:45:00+05:30,24188.95,24207.5,24144.65,24153.7,24174.658939393936,0,0
2026-03-11T10:00:00+05:30,24154.6,24161.7,24109.6,24116.5,24175.40752525253,0,0
2026-03-11T10:15:00+05:30,24117.1,24132.25,24103.45,24121.65,24176.16393939394,0,0
2026-03-11T10:30:00+05:30,24122.35,24141.95,24069.85,24074.1,24174.569545454542,0,0
2026-03-11T10:45:00+05:30,24074,24104.1,24049.05,24102.95,24174.036868686875,0,0
2026-03-11T11:00:00+05:30,24103.1,24114.1,24063.3,24071.4,24171.85984848485,0,0
2026-03-11T11:15:00+05:30,24073.75,24073.75,24009.2,24033.55,24167.800454545453,0,0
2026-03-11T11:30:00+05:30,24033.9,24034.35,23986,24013.55,24162.72702020202,0,0
2026-03-11T11:45:00+05:30,24014.45,24015.95,23971.6,23982.3,24156.1204040404,0,0
2026-03-11T12:00:00+05:30,23982.6,24023.85,23978.8,24011.6,24150.71373737374,0,0
2026-03-11T12:15:00+05:30,24012.55,24024.2,24002.5,24011.9,24145.211111111123,0,0
2026-03-11T12:30:00+05:30,24012.35,24023.65,23969.7,24010.95,24139.531010101007,0,0
2026-03-11T12:45:00+05:30,24011.85,24011.85,23971.15,23973.3,24132.046666666665,0,0
2026-03-11T13:00:00+05:30,23973.8,23993.75,23919.8,23929.65,24122.551868686864,0,0
2026-03-11T13:15:00+05:30,23930.7,23980.65,23913.45,23980,24115.31191919192,0,0
2026-03-11T13:30:00+05:30,23980.45,24005.35,23955.85,23957.95,24107.121060606067,0,0
2026-03-11T13:45:00+05:30,23958.45,23966.25,23938.7,23959.2,24099.076515151515,0,0
2026-03-11T14:00:00+05:30,23959,23960.9,23929.2,23939.95,24090.225303030304,0,0
2026-03-11T14:15:00+05:30,23940.95,23974.6,23892,23974.55,24083.133939393938,0,0
2026-03-11T14:30:00+05:30,23975.8,23977.05,23913.7,23921.3,24073.856616161615,0,0
2026-03-11T14:45:00+05:30,23921.55,23930.4,23871.8,23872.4,24062.5794949495,0,0
2026-03-11T15:00:00+05:30,23871.65,23913.1,23854.35,23861.9,24051.117171717175,0,0
2026-03-11T15:15:00+05:30,23864.2,23879.6,23834.3,23848.2,24039.34767676768,0,0
2026-03-12T09:15:00+05:30,23690.85,23690.85,23556.3,23603.35,24017.068535353537,0,0
2026-03-12T09:30:00+05:30,23600.45,23619.6,23569.4,23602.65,23995.358333333326,0,0
2026-03-12T09:45:00+05:30,23606.2,23696.6,23595.05,23693.8,23978.325252525254,0,0
2026-03-12T10:00:00+05:30,23695.4,23696.75,23605.35,23610.15,23958.115000000005,0,0
2026-03-12T10:15:00+05:30,23610.5,23681.55,23589.9,23666.65,23941.062272727275,0,0
2026-03-12T10:30:00+05:30,23666.35,23721.05,23632.35,23692.7,23925.71681818182,0,0
2026-03-12T10:45:00+05:30,23693.4,23742.15,23669.3,23740.9,23912.998232323233,0,0
2026-03-12T11:00:00+05:30,23742.45,23774,23733.95,23741.05,23900.712323232317,0,0
2026-03-12T11:15:00+05:30,23741.75,23756.65,23665,23703.3,23887.158737373735,0,0
2026-03-12T11:30:00+05:30,23704.2,23718.25,23676.6,23711.35,23874.48398989899,0,0
2026-03-12T11:45:00+05:30,23712.45,23742.2,23688.1,23739.85,23863.57893939394,0,0
2026-03-12T12:00:00+05:30,23739.45,23750.65,23710.5,23749.35,23853.57363636364,0,0
